realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
101,0.8558551714016291,0.8724702806784962,0.8757040155128324,0.020945454545454545,0.03453818181818181,0.06966545454545454,-0.016615109276867046,-0.013592727272727263,-0.019848844111203245,-0.04872
102,0.856765641736417,0.8725473416646481,0.8754411346095422,0.021076363636363633,0.034538181818181815,0.07317818181818181,-0.015781699928231085,-0.013461818181818182,-0.0186754928731252,-0.05210181818181818
103,0.8571125192006829,0.8721969327770063,0.8739183866766527,0.021163636363636364,0.02575636363636363,0.06615272727272728,-0.015084413576323397,-0.004592727272727266,-0.016805867475969793,-0.044989090909090916
104,0.8569446609287656,0.8721836241590462,0.8750677127592501,0.021032727272727272,0.02751272727272727,0.07493454545454545,-0.015238963230280511,-0.006479999999999996,-0.01812305183048446,-0.053901818181818176
105,0.8565347646769225,0.8725293589453486,0.8761485541334402,0.02112,0.034538181818181815,0.09425454545454547,-0.015994594268426088,-0.013418181818181815,-0.019613789456517705,-0.07313454545454547
106,0.8564382772904069,0.8722249741996757,0.8760521975413318,0.020858181818181817,0.02751272727272727,0.08020363636363635,-0.015786696909268816,-0.006654545454545451,-0.0196139202509249,-0.059345454545454535
107,0.8565626338179839,0.8723587998808514,0.8757586605023179,0.021207272727272724,0.03102545454545454,0.07669090909090907,-0.01579616606286749,-0.009818181818181816,-0.019196026684333956,-0.055483636363636346
108,0.8562397932817772,0.8721969327770063,0.8745767136746072,0.021207272727272727,0.02575636363636363,0.06439636363636364,-0.015957139495229034,-0.004549090909090902,-0.01833692039282997,-0.04318909090909091
109,0.8561580983831999,0.8723583138659307,0.8753168304513523,0.020901818181818178,0.03102545454545454,0.08722909090909091,-0.016200215482730762,-0.010123636363636362,-0.01915873206815244,-0.06632727272727273
110,0.855851921973283,0.872223249198307,0.8756593004822227,0.02098909090909091,0.02575636363636363,0.06439636363636364,-0.01637132722502399,-0.004767272727272721,-0.019807378508939766,-0.04340727272727273
