realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
78,0.8768245488872669,0.8699162580449171,0.052245454545454546,0.06351818181818183,0.006908290842349785,-0.011272727272727288
79,0.8756635792994762,0.8703385758580584,0.04342727272727273,0.07181212121212122,0.0053250034414178415,-0.028384848484848485
80,0.8758175383980078,0.8696565671701624,0.044439393939393945,0.07278787878787879,0.006160971227845424,-0.028348484848484845
81,0.8761477680820408,0.8702637760025083,0.04586666666666667,0.07181212121212122,0.005883992079532496,-0.02594545454545455
82,0.8763238543763839,0.8705590365209965,0.050781818181818185,0.08254545454545455,0.005764817855387405,-0.03176363636363636
83,0.876242936925998,0.8698943904855034,0.04834242424242424,0.0723,0.00634854644049454,-0.02395757575757576
84,0.8763825214094567,0.8703146187645017,0.049842424242424244,0.07913030303030302,0.006067902644955048,-0.02928787878787878
85,0.8765218443644563,0.8700675351451141,0.050781818181818185,0.0762030303030303,0.0064543092193422025,-0.025421212121212115
86,0.8758287015786427,0.8707436816860931,0.04491515151515152,0.08108181818181819,0.005085019892549614,-0.036166666666666666
87,0.8756800016882205,0.8701129664676358,0.04393939393939394,0.07278787878787879,0.00556703522058466,-0.028848484848484852
88,0.8753417689026654,0.8698948436313205,0.040999999999999995,0.07376363636363638,0.005446925271344827,-0.032763636363636384
89,0.8763203275722807,0.8703129703649367,0.04586666666666667,0.06937272727272728,0.006007357207344022,-0.023506060606060614
90,0.8754821182324678,0.8699964068453722,0.04395151515151515,0.07132424242424244,0.0054857113870956375,-0.02737272727272729
91,0.8758895056226279,0.8699812827387241,0.04489090909090909,0.07034848484848485,0.005908222883903802,-0.025457575757575762
92,0.8767235818200149,0.8704289092258973,0.050281818181818184,0.07473939393939392,0.006294672594117534,-0.02445757575757574
93,0.8760043505076532,0.8700963334904777,0.04736666666666667,0.0688848484848485,0.005908017017175582,-0.021518181818181825
94,0.8771147185318031,0.870287400815222,0.05416060606060606,0.06303030303030303,0.006827317716581072,-0.008869696969696972
95,0.8762142264799915,0.8700860723401561,0.0488060606060606,0.07181212121212122,0.006128154139835362,-0.023006060606060613
