frame,n_cav,f1_full_clean,blocks_conf,blocks_norm,overlap_conf_norm,f1_conf_clean,identity_control_ok,f1_conf_ideal_p0.001_r0,cw_ideal_p0.001_r0,f1_conf_packet_p0.001_r0,cw_packet_p0.001_r0,f1_conf_ideal_p0.001_r1,cw_ideal_p0.001_r1,f1_conf_packet_p0.001_r1,cw_packet_p0.001_r1,f1_conf_ideal_p0.001_r2,cw_ideal_p0.001_r2,f1_conf_packet_p0.001_r2,cw_packet_p0.001_r2,f1_conf_ideal_p0.001_r3,cw_ideal_p0.001_r3,f1_conf_packet_p0.001_r3,cw_packet_p0.001_r3,f1_norm_clean,f1_norm_ideal_p0.001_r0,f1_norm_packet_p0.001_r0,f1_norm_ideal_p0.001_r1,f1_norm_packet_p0.001_r1,f1_norm_ideal_p0.001_r2,f1_norm_packet_p0.001_r2,f1_norm_ideal_p0.001_r3,f1_norm_packet_p0.001_r3,f1_rand0_clean,f1_rand0_ideal_p0.001_r0,f1_rand0_packet_p0.001_r0,f1_rand0_ideal_p0.001_r1,f1_rand0_packet_p0.001_r1,f1_rand0_ideal_p0.001_r2,f1_rand0_packet_p0.001_r2,f1_rand0_ideal_p0.001_r3,f1_rand0_packet_p0.001_r3,f1_rand1_clean,f1_rand1_ideal_p0.001_r0,f1_rand1_packet_p0.001_r0,f1_rand1_ideal_p0.001_r1,f1_rand1_packet_p0.001_r1,f1_rand1_ideal_p0.001_r2,f1_rand1_packet_p0.001_r2,f1_rand1_ideal_p0.001_r3,f1_rand1_packet_p0.001_r3,f1_rand2_clean,f1_rand2_ideal_p0.001_r0,f1_rand2_packet_p0.001_r0,f1_rand2_ideal_p0.001_r1,f1_rand2_packet_p0.001_r1,f1_rand2_ideal_p0.001_r2,f1_rand2_packet_p0.001_r2,f1_rand2_ideal_p0.001_r3,f1_rand2_packet_p0.001_r3,f1_rand3_clean,f1_rand3_ideal_p0.001_r0,f1_rand3_packet_p0.001_r0,f1_rand3_ideal_p0.001_r1,f1_rand3_packet_p0.001_r1,f1_rand3_ideal_p0.001_r2,f1_rand3_packet_p0.001_r2,f1_rand3_ideal_p0.001_r3,f1_rand3_packet_p0.001_r3,f1_rand4_clean,f1_rand4_ideal_p0.001_r0,f1_rand4_packet_p0.001_r0,f1_rand4_ideal_p0.001_r1,f1_rand4_packet_p0.001_r1,f1_rand4_ideal_p0.001_r2,f1_rand4_packet_p0.001_r2,f1_rand4_ideal_p0.001_r3,f1_rand4_packet_p0.001_r3,f1_rand5_clean,f1_rand5_ideal_p0.001_r0,f1_rand5_packet_p0.001_r0,f1_rand5_ideal_p0.001_r1,f1_rand5_packet_p0.001_r1,f1_rand5_ideal_p0.001_r2,f1_rand5_packet_p0.001_r2,f1_rand5_ideal_p0.001_r3,f1_rand5_packet_p0.001_r3,f1_rand6_clean,f1_rand6_ideal_p0.001_r0,f1_rand6_packet_p0.001_r0,f1_rand6_ideal_p0.001_r1,f1_rand6_packet_p0.001_r1,f1_rand6_ideal_p0.001_r2,f1_rand6_packet_p0.001_r2,f1_rand6_ideal_p0.001_r3,f1_rand6_packet_p0.001_r3,f1_rand7_clean,f1_rand7_ideal_p0.001_r0,f1_rand7_packet_p0.001_r0,f1_rand7_ideal_p0.001_r1,f1_rand7_packet_p0.001_r1,f1_rand7_ideal_p0.001_r2,f1_rand7_packet_p0.001_r2,f1_rand7_ideal_p0.001_r3,f1_rand7_packet_p0.001_r3
1254,2,0.8387096774193549,3 4 7 9 14 16 18 19 20 21 25 26 27 28 29 30 31 32 36 40 42 43 51,7 16 17 18 21 27 28 30 32 40 41 43 44 45 46 47 48 49 50 51 52 53 54,11,0.8125,1,0.7789473684210526,10,0.7789473684210526,10,0.8125,6,0.8125,6,0.8125,10,0.8125,26,0.8125,6,0.8125,6,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7391304347826088,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.7526881720430108,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.702127659574468,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.723404255319149,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444,0.7628865979381444
1287,2,0.888888888888889,3 4 7 8 9 14 15 18 19 20 25 26 27 28 29 30 31 32 36 40 42 48 51,7 9 16 17 18 27 28 30 32 40 41 43 44 45 46 47 48 49 50 51 52 53 54,10,0.8865979381443299,1,0.8865979381443299,3,0.8865979381443299,3,0.8865979381443299,3,0.8865979381443299,3,0.8865979381443299,2,0.8865979381443299,2,0.8865979381443299,5,0.8865979381443299,5,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.7872340425531914,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8297872340425533,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.7916666666666665,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174
1320,2,0.9072164948453608,3 4 7 9 14 16 18 19 20 26 27 28 29 30 31 36 37 40 42 43 48 51 52,7 16 18 27 28 29 30 32 37 40 41 43 44 45 46 47 48 49 50 51 52 53 54,13,0.8484848484848485,1,0.8484848484848485,0,0.8484848484848485,0,0.8484848484848485,1,0.8484848484848485,1,0.8484848484848485,8,0.8484848484848485,24,0.8484848484848485,7,0.8484848484848485,7,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
1353,2,0.8421052631578948,3 4 7 9 14 18 19 20 21 26 27 28 29 30 31 32 37 40 42 43 48 51 52,7 16 17 18 27 28 29 30 32 37 41 43 44 45 46 47 48 49 50 51 52 53 54,12,0.8631578947368421,1,0.8631578947368421,8,0.8631578947368421,8,0.8631578947368421,5,0.8631578947368421,5,0.8631578947368421,3,0.8631578947368421,35,0.8631578947368421,7,0.8631578947368421,23,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7311827956989247,0.7741935483870969,0.7741935483870969,0.7741935483870969,0.7741935483870969,0.7741935483870969,0.7741935483870969,0.7741935483870969,0.7526881720430109,0.7526881720430109,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.7912087912087912,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.8085106382978724,0.7956989247311828,0.7956989247311828,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089,0.7391304347826089
1386,2,0.888888888888889,3 4 7 9 14 18 19 20 25 26 27 28 29 30 31 32 36 37 40 41 43 48 51,7 16 17 18 26 27 28 29 32 37 41 43 44 45 46 47 48 49 50 51 52 53 54,12,0.8910891089108911,1,0.8910891089108911,10,0.8910891089108911,10,0.8910891089108911,3,0.8910891089108911,3,0.8910891089108911,6,0.8910891089108911,22,0.8910891089108911,5,0.8910891089108911,5,0.8775510204081632,0.8571428571428571,0.8571428571428571,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8247422680412372,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8571428571428571,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8686868686868686,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485
1419,2,0.9387755102040817,3 4 7 9 14 15 18 19 20 25 26 27 28 29 30 31 32 37 40 42 43 48 51,7 15 16 17 18 27 28 29 30 32 41 43 44 45 46 47 48 49 50 51 52 53 54,11,0.9387755102040817,1,0.9387755102040817,5,0.9387755102040817,5,0.9387755102040817,2,0.9387755102040817,2,0.9387755102040817,6,0.9387755102040817,22,0.9387755102040817,9,0.9387755102040817,9,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8910891089108911,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.9072164948453608,0.9072164948453608,0.8979591836734694,0.8979591836734694,0.912621359223301,0.912621359223301,0.912621359223301,0.912621359223301,0.912621359223301,0.9306930693069307,0.9306930693069307,0.9215686274509804,0.9215686274509804,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755,0.9183673469387755
1452,2,0.9108910891089109,3 4 7 9 14 15 18 19 20 21 25 26 27 28 29 30 31 32 37 40 43 48 51,7 9 17 18 27 28 29 30 32 37 41 43 44 45 46 47 48 49 50 51 52 53 54,12,0.8952380952380952,1,0.8952380952380952,3,0.8952380952380952,3,0.8867924528301887,4,0.8867924528301887,4,0.8952380952380952,6,0.8952380952380952,6,0.8952380952380952,8,0.8952380952380952,8,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.9126213592233009,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.8349514563106797,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.826923076923077,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8514851485148515,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154
1485,2,0.9183673469387755,2 3 4 7 9 14 15 18 19 20 25 26 27 28 29 30 31 32 36 37 40 42 51,7 9 16 17 18 26 27 28 30 32 41 43 44 45 46 47 48 49 50 51 52 53 54,9,0.9183673469387755,1,0.9183673469387755,8,0.9183673469387755,8,0.9183673469387755,4,0.9183673469387755,4,0.9183673469387755,4,0.9183673469387755,20,0.9183673469387755,5,0.9183673469387755,5,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.8085106382978723,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.8514851485148514,0.8514851485148514,0.8514851485148514,0.8514851485148514,0.8514851485148514,0.8514851485148514,0.8514851485148514,0.8627450980392157,0.8627450980392157,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8282828282828283,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8775510204081631,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948,0.8421052631578948
1518,2,0.9473684210526316,3 4 7 8 9 14 15 18 19 20 21 25 26 27 28 29 30 31 32 37 40 42 51,4 7 9 15 17 18 27 28 30 32 41 43 44 45 46 47 48 49 50 51 52 53 54,10,0.9473684210526316,1,0.9473684210526316,4,0.9473684210526316,20,0.9473684210526316,2,0.9473684210526316,2,0.9473684210526316,3,0.9473684210526316,3,0.9473684210526316,3,0.9473684210526316,3,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.865979381443299,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.8602150537634409,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999,0.8749999999999999
1551,2,0.9473684210526316,3 4 7 8 9 14 15 16 17 18 19 20 25 26 27 28 29 30 36 37 40 42 51,4 7 9 16 17 18 27 28 29 37 41 43 44 45 46 47 48 49 50 51 52 53 54,11,0.9473684210526316,1,0.9473684210526316,9,0.9473684210526316,9,0.9473684210526316,10,0.9473684210526316,10,0.9473684210526316,8,0.9473684210526316,8,0.9473684210526316,6,0.9473684210526316,6,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9263157894736843,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.9148936170212766,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9052631578947369,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.9361702127659574,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334
1584,2,0.8941176470588236,3 4 7 9 14 15 18 19 20 21 25 26 27 28 29 30 36 37 40 42 48 51 52,4 7 9 10 16 17 21 27 28 29 41 43 44 45 46 47 48 49 50 51 52 53 54,10,0.9069767441860465,1,0.9069767441860465,3,0.9069767441860465,19,0.9069767441860465,5,0.9069767441860465,5,0.9069767441860465,4,0.9069767441860465,4,0.9069767441860465,7,0.9069767441860465,23,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8735632183908046,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8409090909090908,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8314606741573034,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518,0.8275862068965518
1617,2,0.9135802469135802,2 3 4 6 7 9 14 15 18 19 20 21 26 27 28 29 36 37 38 40 47 50 51,6 7 10 16 17 18 26 27 28 32 40 41 44 45 46 47 48 49 50 51 52 53 54,10,0.9024390243902439,1,0.9024390243902439,0,0.9024390243902439,0,0.9024390243902439,2,0.9024390243902439,2,0.9024390243902439,7,0.9024390243902439,7,0.9024390243902439,4,0.9024390243902439,20,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.878048780487805,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.891566265060241,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9249999999999999,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.9,0.9,0.9,0.9,0.9,0.888888888888889,0.888888888888889,0.9,0.9
1650,2,0.9577464788732395,2 3 4 6 7 9 14 15 18 19 20 21 26 27 28 29 36 37 40 47 48 50 51,6 7 10 16 17 18 27 28 32 40 41 43 44 45 46 47 48 49 50 51 52 53 54,10,0.9577464788732395,1,0.9444444444444444,6,0.9444444444444444,38,0.9577464788732395,6,0.9577464788732395,6,0.9577464788732395,6,0.9577464788732395,6,0.9577464788732395,2,0.9577464788732395,2,0.9041095890410958,0.9041095890410958,0.918918918918919,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8684210526315789,0.8799999999999999,0.8799999999999999,0.8684210526315789,0.8799999999999999,0.8799999999999999,0.8799999999999999,0.8799999999999999,0.8799999999999999,0.8799999999999999,0.9041095890410958,0.9041095890410958,0.8918918918918918,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9333333333333333,0.9333333333333333,0.9210526315789473,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.8947368421052632,0.8947368421052632,0.8684210526315789,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.8947368421052632,0.883116883116883,0.8717948717948718,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
