frame,n_gt,n_box_ego,n_box_collab,n_box_L,f1_E,f1_L,n_cw_L,B_L_msym
866,22,21,17,30,0.6511627906976744,0.8076923076923077,7,0.00175
867,22,17,18,29,0.6666666666666667,0.823529411764706,8,0.002
868,24,16,17,27,0.65,0.7843137254901961,7,0.00175
869,25,18,18,28,0.6046511627906976,0.7169811320754718,8,0.002
870,25,17,18,29,0.6190476190476191,0.7777777777777777,8,0.002
871,24,17,19,30,0.6829268292682927,0.8518518518518519,8,0.002
872,24,15,20,29,0.6666666666666667,0.830188679245283,8,0.002
873,23,17,18,29,0.65,0.7692307692307693,8,0.002
874,23,17,18,30,0.7,0.8679245283018869,8,0.002
875,23,19,16,28,0.5714285714285715,0.8235294117647057,7,0.00175
876,23,20,16,29,0.6511627906976744,0.8846153846153846,7,0.00175
877,23,20,17,30,0.5581395348837209,0.7547169811320754,7,0.00175
878,23,21,16,31,0.5909090909090909,0.7777777777777777,7,0.00175
879,23,20,17,30,0.6046511627906976,0.7924528301886793,7,0.00175
880,23,18,17,29,0.5853658536585366,0.7692307692307693,7,0.00175
881,24,18,16,30,0.619047619047619,0.7777777777777777,7,0.00175
882,24,19,17,29,0.6046511627906976,0.7924528301886793,7,0.00175
883,24,18,15,29,0.619047619047619,0.7924528301886793,7,0.00175
884,24,19,16,30,0.6511627906976745,0.8518518518518519,7,0.00175
885,24,14,15,24,0.5263157894736842,0.7916666666666666,7,0.00175
886,24,14,18,27,0.5789473684210527,0.823529411764706,8,0.002
887,24,14,18,26,0.4736842105263159,0.76,8,0.002
888,23,15,15,25,0.5789473684210527,0.8333333333333333,7,0.00175
889,23,15,19,28,0.5789473684210527,0.8235294117647057,8,0.002
890,23,15,19,28,0.6315789473684211,0.8627450980392156,8,0.002
891,24,14,21,30,0.6842105263157894,0.8518518518518519,9,0.00225
892,26,14,18,29,0.55,0.7636363636363636,8,0.002
893,26,17,19,30,0.558139534883721,0.75,8,0.002
894,26,16,16,26,0.5238095238095238,0.7692307692307693,7,0.00175
895,26,16,17,29,0.5238095238095238,0.8,7,0.00175
896,25,16,15,27,0.48780487804878053,0.7307692307692308,7,0.00175
897,25,11,20,25,0.5,0.72,8,0.002
898,26,14,19,29,0.45,0.7636363636363636,8,0.002
899,24,14,21,29,0.5263157894736842,0.7924528301886793,9,0.00225
900,24,12,18,25,0.5,0.7346938775510204,8,0.002
901,25,14,21,29,0.4615384615384615,0.8148148148148148,9,0.00225
902,24,13,23,29,0.48648648648648646,0.830188679245283,10,0.0025
903,25,12,19,26,0.48648648648648657,0.8235294117647058,8,0.002
904,25,10,19,24,0.5142857142857143,0.8571428571428572,8,0.002
905,25,10,19,25,0.45714285714285713,0.8399999999999999,8,0.002
906,24,11,23,28,0.5142857142857142,0.8461538461538461,10,0.0025
907,25,14,17,25,0.5128205128205129,0.8399999999999999,7,0.00175
908,25,13,18,26,0.47368421052631576,0.8235294117647058,8,0.002
909,25,14,18,27,0.5641025641025641,0.923076923076923,8,0.002
910,25,12,18,25,0.5405405405405406,0.8399999999999999,8,0.002
911,24,13,20,28,0.48648648648648646,0.8076923076923077,8,0.002
912,23,11,21,27,0.5294117647058824,0.76,9,0.00225
913,23,11,21,26,0.5294117647058824,0.7755102040816326,9,0.00225
914,24,14,17,27,0.5263157894736842,0.7843137254901961,7,0.00175
915,24,14,20,30,0.4736842105263159,0.8148148148148148,8,0.002
916,25,12,19,28,0.5405405405405406,0.830188679245283,8,0.002
917,26,12,20,27,0.4736842105263157,0.7547169811320754,8,0.002
918,26,13,18,28,0.5128205128205128,0.7777777777777779,8,0.002
919,25,11,21,27,0.5,0.7692307692307692,9,0.00225
920,25,11,20,27,0.5,0.8076923076923077,8,0.002
921,26,13,21,30,0.5128205128205128,0.7857142857142856,9,0.00225
922,26,9,20,25,0.4571428571428572,0.8235294117647058,8,0.002
923,26,11,21,27,0.4864864864864865,0.7547169811320754,9,0.00225
924,26,11,20,27,0.4864864864864865,0.830188679245283,8,0.002
925,25,12,20,28,0.48648648648648657,0.7547169811320756,8,0.002
926,25,11,18,26,0.4444444444444444,0.7058823529411765,8,0.002
927,25,9,20,25,0.47058823529411764,0.76,8,0.002
928,25,11,20,27,0.5,0.7307692307692308,8,0.002
929,25,11,20,27,0.5,0.7692307692307692,8,0.002
930,25,12,19,27,0.48648648648648657,0.7692307692307692,8,0.002
931,25,10,22,28,0.5142857142857143,0.7169811320754718,9,0.00225
932,24,14,19,30,0.5263157894736842,0.7777777777777777,8,0.002
933,23,12,19,27,0.5142857142857143,0.76,8,0.002
934,23,15,17,29,0.47368421052631576,0.6923076923076923,7,0.00175
935,23,10,19,25,0.5454545454545454,0.7916666666666667,8,0.002
936,22,9,16,22,0.5161290322580644,0.8181818181818182,7,0.00175
937,23,12,17,26,0.4571428571428571,0.7755102040816326,7,0.00175
938,24,11,15,23,0.5142857142857142,0.8085106382978724,7,0.00175
939,24,12,16,25,0.5,0.7755102040816326,7,0.00175
940,24,12,17,26,0.5,0.8400000000000001,7,0.00175
941,23,11,17,24,0.5882352941176471,0.851063829787234,7,0.00175
942,23,10,19,25,0.5454545454545454,0.8749999999999999,8,0.002
943,25,13,17,27,0.47368421052631576,0.8076923076923077,7,0.00175
944,25,11,18,26,0.5,0.8235294117647058,8,0.002
945,25,11,17,26,0.5,0.8627450980392156,7,0.00175
946,24,10,17,24,0.47058823529411764,0.875,7,0.00175
947,24,10,18,26,0.4117647058823529,0.7199999999999999,8,0.002
948,25,12,16,26,0.48648648648648657,0.8235294117647058,7,0.00175
949,26,12,16,25,0.4736842105263157,0.7058823529411765,7,0.00175
950,26,10,19,25,0.5,0.8627450980392156,8,0.002
951,26,12,19,29,0.4736842105263157,0.7272727272727274,8,0.002
952,26,13,19,29,0.46153846153846156,0.7636363636363636,8,0.002
953,26,13,17,27,0.46153846153846156,0.7547169811320754,7,0.00175
954,26,10,17,26,0.5,0.7692307692307693,7,0.00175
955,26,11,21,30,0.4864864864864865,0.7857142857142856,9,0.00225
956,26,11,23,31,0.4864864864864865,0.7368421052631579,10,0.0025
957,26,12,22,31,0.4736842105263157,0.7368421052631579,9,0.00225
958,26,10,22,29,0.4444444444444444,0.7636363636363636,9,0.00225
959,26,9,17,24,0.4571428571428572,0.8400000000000001,7,0.00175
960,26,12,19,29,0.42105263157894735,0.7636363636363636,8,0.002
961,26,13,18,28,0.46153846153846156,0.7777777777777779,8,0.002
962,26,11,19,28,0.4864864864864865,0.8148148148148148,8,0.002
963,26,11,19,28,0.4864864864864865,0.7777777777777779,8,0.002
964,26,8,20,26,0.411764705882353,0.7692307692307693,8,0.002
965,26,8,18,24,0.411764705882353,0.76,8,0.002
966,25,9,21,28,0.4117647058823529,0.7924528301886793,9,0.00225
967,25,10,19,27,0.4,0.7692307692307692,8,0.002
968,25,9,18,25,0.4117647058823529,0.76,8,0.002
969,24,10,16,25,0.4117647058823529,0.7755102040816326,7,0.00175
970,24,8,22,28,0.375,0.7307692307692307,9,0.00225
971,24,7,20,26,0.3870967741935483,0.7199999999999999,8,0.002
972,24,8,19,25,0.375,0.7755102040816326,8,0.002
973,24,8,21,27,0.43750000000000006,0.7843137254901961,9,0.00225
974,24,9,20,27,0.36363636363636365,0.7450980392156864,8,0.002
975,24,9,20,26,0.42424242424242425,0.8,8,0.002
976,24,8,16,23,0.375,0.7659574468085107,7,0.00175
977,24,10,17,25,0.35294117647058826,0.7346938775510204,7,0.00175
978,24,9,17,24,0.36363636363636365,0.7916666666666666,7,0.00175
979,25,10,18,26,0.34285714285714286,0.7450980392156863,8,0.002
980,25,11,21,29,0.3888888888888889,0.7037037037037037,9,0.00225
981,25,9,16,23,0.4117647058823529,0.7499999999999999,7,0.00175
982,24,9,17,24,0.42424242424242425,0.7916666666666666,7,0.00175
983,25,10,18,26,0.4,0.7450980392156863,8,0.002
984,25,10,17,25,0.4,0.76,7,0.00175
985,25,12,19,29,0.3783783783783784,0.7407407407407408,8,0.002
986,24,11,20,29,0.4,0.7547169811320755,8,0.002
987,25,8,21,27,0.36363636363636365,0.6538461538461539,9,0.00225
988,26,8,18,23,0.3529411764705882,0.693877551020408,8,0.002
989,26,10,20,29,0.33333333333333337,0.7272727272727274,8,0.002
990,26,11,20,30,0.3243243243243243,0.6785714285714285,8,0.002
991,24,10,16,25,0.35294117647058826,0.7346938775510204,7,0.00175
992,23,7,18,24,0.4,0.7659574468085107,8,0.002
993,22,8,18,24,0.39999999999999997,0.7391304347826088,8,0.002
994,23,10,18,26,0.42424242424242425,0.8163265306122449,8,0.002
995,24,9,18,26,0.36363636363636365,0.7199999999999999,8,0.002
996,24,8,21,26,0.3125,0.7199999999999999,9,0.00225
997,22,10,20,27,0.4375,0.7346938775510203,8,0.002
998,22,8,18,25,0.39999999999999997,0.7659574468085107,8,0.002
999,22,8,20,27,0.3333333333333333,0.6938775510204083,8,0.002
1000,22,11,19,27,0.4242424242424242,0.6938775510204083,8,0.002
1001,23,7,17,23,0.4,0.782608695652174,7,0.00175
1002,22,10,19,28,0.37499999999999994,0.76,8,0.002
1003,21,8,15,22,0.4137931034482759,0.7441860465116279,7,0.00175
1004,21,10,18,25,0.3870967741935483,0.782608695652174,8,0.002
1005,21,9,18,26,0.4,0.7234042553191489,8,0.002
1006,22,10,17,25,0.4375,0.6808510638297872,7,0.00175
1007,23,9,18,25,0.37500000000000006,0.7499999999999999,8,0.002
1008,23,8,18,25,0.25806451612903225,0.6666666666666666,8,0.002
1009,23,8,23,29,0.3225806451612903,0.7307692307692308,10,0.0025
1010,23,7,21,27,0.3333333333333333,0.72,9,0.00225
1011,23,8,20,26,0.3225806451612903,0.7755102040816326,8,0.002
1012,23,10,22,31,0.36363636363636365,0.6666666666666667,9,0.00225
1013,23,9,20,27,0.3125,0.76,8,0.002
1014,23,10,21,28,0.42424242424242425,0.8235294117647057,9,0.00225
1015,23,10,19,27,0.42424242424242425,0.8800000000000001,8,0.002
1016,22,8,19,26,0.3333333333333333,0.8333333333333333,8,0.002
1017,22,8,19,25,0.39999999999999997,0.8510638297872342,8,0.002
1018,22,9,19,26,0.3870967741935484,0.8333333333333333,8,0.002
1019,22,8,21,27,0.39999999999999997,0.8571428571428572,9,0.00225
1020,22,9,22,29,0.3870967741935484,0.7843137254901961,9,0.00225
1021,22,8,18,24,0.39999999999999997,0.8695652173913043,8,0.002
1022,22,9,22,29,0.3870967741935484,0.7843137254901961,9,0.00225
1023,22,8,20,26,0.39999999999999997,0.7916666666666666,8,0.002
1024,22,10,18,26,0.37499999999999994,0.8333333333333333,8,0.002
1025,22,8,20,25,0.39999999999999997,0.8510638297872342,8,0.002
1026,23,9,19,25,0.37500000000000006,0.8333333333333333,8,0.002
1027,22,8,20,26,0.39999999999999997,0.8333333333333333,8,0.002
1028,23,8,18,23,0.3870967741935483,0.782608695652174,8,0.002
1029,23,8,19,24,0.4516129032258065,0.851063829787234,8,0.002
1030,24,9,21,26,0.42424242424242425,0.7199999999999999,9,0.00225
1031,24,9,21,26,0.42424242424242425,0.76,9,0.00225
1032,24,11,20,26,0.4,0.76,8,0.002
1033,23,9,18,23,0.43750000000000006,0.7391304347826085,8,0.002
1034,23,10,15,21,0.42424242424242425,0.7272727272727272,7,0.00175
1035,23,11,17,23,0.4705882352941176,0.7391304347826085,7,0.00175
1036,23,11,19,26,0.4705882352941176,0.7346938775510203,8,0.002
1037,23,10,23,29,0.48484848484848486,0.6923076923076923,10,0.0025
1038,23,11,19,26,0.411764705882353,0.7755102040816326,8,0.002
1039,24,9,19,25,0.42424242424242425,0.7755102040816326,8,0.002
1040,24,11,22,30,0.4,0.7407407407407408,9,0.00225
1041,24,10,20,27,0.4117647058823529,0.823529411764706,8,0.002
1042,24,10,26,32,0.4117647058823529,0.75,11,0.00275
1043,24,9,25,30,0.42424242424242425,0.7037037037037038,10,0.0025
1044,24,9,21,27,0.42424242424242425,0.7450980392156864,9,0.00225
1045,23,9,20,25,0.43750000000000006,0.7916666666666667,8,0.002
1046,23,11,15,23,0.411764705882353,0.6956521739130435,7,0.00175
1047,23,10,15,21,0.48484848484848486,0.8181818181818182,7,0.00175
1048,23,11,17,22,0.4705882352941176,0.8444444444444444,7,0.00175
1049,23,12,18,24,0.4571428571428571,0.7659574468085107,8,0.002
1050,23,12,16,22,0.4571428571428571,0.8,7,0.00175
1051,23,12,18,24,0.4571428571428571,0.7659574468085107,8,0.002
1052,24,12,17,24,0.4444444444444444,0.6666666666666666,7,0.00175
1053,24,14,20,28,0.4736842105263159,0.6923076923076924,8,0.002
1054,24,12,18,24,0.5,0.7083333333333334,8,0.002
1055,24,12,19,24,0.5,0.75,8,0.002
1056,24,14,19,27,0.4736842105263159,0.7058823529411765,8,0.002
1057,25,13,18,26,0.47368421052631576,0.7058823529411765,8,0.002
1058,25,13,16,23,0.47368421052631576,0.6250000000000001,7,0.00175
1059,25,12,18,24,0.48648648648648657,0.6530612244897959,8,0.002
1060,25,14,13,22,0.5128205128205129,0.7234042553191491,6,0.0015
1061,25,12,15,22,0.5405405405405406,0.6808510638297872,7,0.00175
1062,25,15,18,28,0.5,0.7169811320754718,8,0.002
1063,25,14,16,25,0.5128205128205129,0.72,7,0.00175
1064,25,13,15,22,0.5263157894736842,0.7659574468085107,7,0.00175
1065,25,12,21,27,0.5405405405405406,0.7692307692307692,9,0.00225
1066,25,13,17,26,0.5263157894736842,0.7843137254901961,7,0.00175
1067,25,14,19,27,0.5128205128205129,0.8076923076923077,8,0.002
1068,25,13,19,25,0.5263157894736842,0.8000000000000002,8,0.002
1069,25,13,20,25,0.5263157894736842,0.8000000000000002,8,0.002
1070,25,13,14,23,0.5789473684210525,0.8333333333333333,6,0.0015
1071,25,13,19,26,0.5263157894736842,0.7450980392156863,8,0.002
1072,23,12,14,22,0.5142857142857143,0.8,6,0.0015
1073,24,12,19,24,0.5,0.7916666666666666,8,0.002
1074,24,12,19,23,0.5,0.723404255319149,8,0.002
1075,24,16,17,26,0.45,0.68,7,0.00175
1076,25,14,19,26,0.4615384615384615,0.7058823529411765,8,0.002
1077,24,13,20,25,0.5405405405405406,0.7755102040816326,8,0.002
1078,23,11,17,22,0.5294117647058824,0.8,7,0.00175
1079,23,12,20,24,0.5714285714285714,0.8085106382978724,8,0.002
1080,24,14,16,24,0.4736842105263159,0.75,7,0.00175
1081,22,14,20,27,0.5000000000000001,0.7346938775510203,8,0.002
1082,22,13,18,24,0.5142857142857142,0.7391304347826088,8,0.002
1083,22,14,19,26,0.5555555555555556,0.7083333333333333,8,0.002
1084,23,16,18,26,0.5641025641025642,0.693877551020408,8,0.002
1085,22,15,18,24,0.5945945945945945,0.7391304347826088,8,0.002
1086,21,16,19,26,0.5945945945945946,0.7234042553191489,8,0.002
1087,23,12,20,24,0.5142857142857143,0.6808510638297872,8,0.002
1088,23,14,17,21,0.5405405405405405,0.7272727272727272,7,0.00175
1089,23,16,16,23,0.5641025641025642,0.7391304347826085,7,0.00175
1090,23,12,15,21,0.5714285714285714,0.7272727272727272,7,0.00175
1091,23,12,15,20,0.5714285714285714,0.7441860465116279,7,0.00175
1092,21,14,14,20,0.5714285714285714,0.7317073170731706,6,0.0015
1093,21,14,13,19,0.6285714285714286,0.8,6,0.0015
1094,21,13,17,22,0.588235294117647,0.7441860465116279,7,0.00175
1095,20,12,16,21,0.625,0.8780487804878048,7,0.00175
1096,20,14,17,22,0.588235294117647,0.8571428571428572,7,0.00175
1097,20,12,15,19,0.5625000000000001,0.8205128205128205,7,0.00175
1098,20,13,17,22,0.5454545454545455,0.761904761904762,7,0.00175
1099,19,12,14,19,0.5806451612903226,0.7894736842105263,6,0.0015
1100,19,13,16,20,0.625,0.8205128205128205,7,0.00175
1101,18,12,15,19,0.6666666666666667,0.8108108108108109,7,0.00175
1102,18,13,17,20,0.5806451612903226,0.7894736842105262,7,0.00175
1103,18,13,15,19,0.5806451612903226,0.8108108108108109,7,0.00175
1104,18,13,15,19,0.5806451612903226,0.7567567567567567,7,0.00175
1105,18,11,15,17,0.6206896551724137,0.7999999999999999,7,0.00175
1106,18,12,18,21,0.6,0.8717948717948718,8,0.002
1107,18,13,17,20,0.6451612903225806,0.8421052631578948,7,0.00175
1108,18,13,18,21,0.5806451612903226,0.8205128205128205,8,0.002
1109,18,14,17,21,0.5625000000000001,0.7692307692307692,7,0.00175
1110,18,12,17,19,0.6,0.8108108108108109,7,0.00175
1111,19,11,15,18,0.6,0.8108108108108109,7,0.00175
1112,19,14,18,22,0.5454545454545454,0.7317073170731707,8,0.002
1113,19,14,18,22,0.6060606060606061,0.7804878048780488,8,0.002
1114,19,14,19,21,0.6060606060606061,0.7500000000000001,8,0.002
1115,19,13,15,20,0.6875,0.8205128205128205,7,0.00175
1116,19,12,17,21,0.7096774193548387,0.8,7,0.00175
1117,19,12,18,20,0.5806451612903226,0.7692307692307692,8,0.002
1118,19,10,20,22,0.6206896551724138,0.6829268292682926,8,0.002
1119,19,12,19,20,0.6451612903225806,0.8205128205128205,8,0.002
1120,19,11,18,20,0.6,0.7692307692307692,8,0.002
1121,19,10,20,22,0.6206896551724138,0.6829268292682926,8,0.002
1122,19,12,21,23,0.5806451612903226,0.6666666666666666,9,0.00225
1123,19,12,21,24,0.6451612903225806,0.6976744186046512,9,0.00225
1124,19,13,20,22,0.625,0.7317073170731707,8,0.002
1125,19,14,21,24,0.6060606060606061,0.6976744186046512,9,0.00225
1126,19,13,20,22,0.625,0.7804878048780488,8,0.002
1127,19,13,19,22,0.625,0.7804878048780488,8,0.002
1128,19,12,20,22,0.6451612903225806,0.7804878048780488,8,0.002
1129,19,13,19,22,0.625,0.7804878048780488,8,0.002
1130,20,13,21,22,0.6060606060606061,0.761904761904762,9,0.00225
1131,20,13,21,22,0.6666666666666667,0.7142857142857143,9,0.00225
1132,20,13,21,23,0.6666666666666667,0.7906976744186046,9,0.00225
1133,20,14,20,21,0.6470588235294117,0.7317073170731706,8,0.002
1134,20,15,20,23,0.6285714285714286,0.7906976744186046,8,0.002
1135,20,13,19,21,0.6060606060606061,0.7804878048780488,8,0.002
1136,20,11,19,21,0.6451612903225806,0.7317073170731706,8,0.002
1137,20,11,18,20,0.5806451612903226,0.8000000000000002,8,0.002
1138,20,12,20,22,0.625,0.8095238095238095,8,0.002
1139,20,12,21,22,0.625,0.761904761904762,9,0.00225
1140,20,10,21,22,0.6,0.8095238095238095,9,0.00225
1141,20,10,21,22,0.5333333333333333,0.761904761904762,9,0.00225
1142,20,12,19,21,0.5,0.7804878048780488,8,0.002
1143,20,14,20,23,0.588235294117647,0.7441860465116279,8,0.002
1144,20,12,21,23,0.625,0.7906976744186046,9,0.00225
1145,20,12,19,20,0.5625000000000001,0.8000000000000002,8,0.002
1146,20,10,19,19,0.6,0.7692307692307692,8,0.002
1147,20,12,17,20,0.5625000000000001,0.8000000000000002,7,0.00175
1148,20,12,20,22,0.5625000000000001,0.761904761904762,8,0.002
1149,20,12,20,22,0.5625000000000001,0.8095238095238095,8,0.002
1150,20,12,20,22,0.5625000000000001,0.8095238095238095,8,0.002
1151,20,14,17,20,0.588235294117647,0.75,7,0.00175
1152,20,14,22,23,0.588235294117647,0.7441860465116279,9,0.00225
1153,20,13,23,25,0.6060606060606061,0.7555555555555556,10,0.0025
1154,20,14,23,24,0.588235294117647,0.8181818181818182,10,0.0025
1155,20,13,21,22,0.6060606060606061,0.7142857142857143,9,0.00225
1156,20,14,18,20,0.6470588235294117,0.8000000000000002,8,0.002
1157,20,10,20,22,0.6,0.8095238095238095,8,0.002
1158,20,13,18,20,0.6060606060606061,0.8000000000000002,8,0.002
1159,20,11,18,19,0.6451612903225806,0.7692307692307692,8,0.002
1160,20,12,19,21,0.5625000000000001,0.7804878048780488,8,0.002
1161,20,14,20,23,0.588235294117647,0.8372093023255814,8,0.002
1162,20,15,18,22,0.6857142857142857,0.8095238095238095,8,0.002
1163,21,14,18,21,0.6285714285714286,0.7142857142857143,8,0.002
1164,20,13,19,21,0.6666666666666667,0.7317073170731706,8,0.002
1165,20,12,19,23,0.625,0.7906976744186046,8,0.002
1166,21,13,18,22,0.6470588235294118,0.6976744186046512,8,0.002
1167,20,12,21,23,0.6874999999999999,0.7441860465116279,9,0.00225
1168,20,13,21,23,0.6666666666666667,0.7906976744186046,9,0.00225
1169,20,14,19,23,0.6470588235294117,0.7906976744186046,8,0.002
1170,20,14,19,22,0.6470588235294117,0.8095238095238095,8,0.002
1171,20,15,19,22,0.6285714285714286,0.7142857142857143,8,0.002
1172,20,13,19,22,0.6060606060606061,0.761904761904762,8,0.002
1173,20,12,19,21,0.6874999999999999,0.7317073170731706,8,0.002
1174,20,15,22,25,0.6285714285714286,0.7111111111111111,9,0.00225
1175,20,14,19,21,0.6470588235294117,0.8292682926829269,8,0.002
1176,20,12,21,22,0.6874999999999999,0.8095238095238095,9,0.00225
1177,20,11,19,20,0.5806451612903226,0.8000000000000002,8,0.002
1178,20,12,21,22,0.625,0.8095238095238095,9,0.00225
1179,20,14,19,21,0.6470588235294117,0.7804878048780488,8,0.002
1180,20,13,21,21,0.6666666666666667,0.8292682926829269,9,0.00225
1181,20,14,21,22,0.6470588235294117,0.8095238095238095,9,0.00225
1182,20,13,19,21,0.6060606060606061,0.7804878048780488,8,0.002
1183,20,14,18,20,0.6470588235294117,0.75,8,0.002
1184,21,14,20,22,0.6857142857142857,0.7906976744186046,8,0.002
1185,20,13,22,23,0.6666666666666667,0.7906976744186046,9,0.00225
1186,20,13,19,21,0.6060606060606061,0.7804878048780488,8,0.002
1187,20,15,19,21,0.6285714285714286,0.7317073170731706,8,0.002
1188,20,12,19,20,0.625,0.75,8,0.002
1189,20,13,18,19,0.6666666666666667,0.7692307692307692,8,0.002
1190,20,13,21,23,0.6060606060606061,0.7906976744186046,9,0.00225
1191,20,12,22,23,0.625,0.7906976744186046,9,0.00225
1192,20,12,18,19,0.625,0.7692307692307692,8,0.002
1193,20,13,21,22,0.6060606060606061,0.8095238095238095,9,0.00225
1194,20,13,20,20,0.6060606060606061,0.75,8,0.002
1195,20,13,21,22,0.6060606060606061,0.761904761904762,9,0.00225
1196,20,14,20,24,0.6470588235294117,0.8181818181818182,8,0.002
1197,20,14,21,22,0.588235294117647,0.761904761904762,9,0.00225
1198,20,15,20,22,0.5714285714285715,0.761904761904762,8,0.002
1199,20,15,19,21,0.5714285714285715,0.7317073170731706,8,0.002
1200,20,14,20,23,0.588235294117647,0.7906976744186046,8,0.002
1201,20,14,20,21,0.6470588235294117,0.8292682926829269,8,0.002
1202,20,12,22,22,0.625,0.8095238095238095,9,0.00225
1203,20,12,18,19,0.5625000000000001,0.7692307692307692,8,0.002
1204,20,14,19,20,0.588235294117647,0.75,8,0.002
1205,20,14,18,21,0.6470588235294117,0.7804878048780488,8,0.002
1206,20,13,18,21,0.6666666666666667,0.7804878048780488,8,0.002
1207,20,13,22,22,0.5454545454545455,0.8095238095238095,9,0.00225
1208,20,14,20,22,0.588235294117647,0.761904761904762,8,0.002
1209,20,12,19,21,0.625,0.7804878048780488,8,0.002
1210,20,14,18,21,0.6470588235294117,0.8292682926829269,8,0.002
1211,20,12,19,20,0.625,0.8000000000000002,8,0.002
1212,20,14,20,20,0.5294117647058824,0.75,8,0.002
1213,20,14,21,22,0.5294117647058824,0.8095238095238095,9,0.00225
1214,20,13,19,20,0.5454545454545455,0.8000000000000002,8,0.002
1215,20,14,18,20,0.588235294117647,0.75,8,0.002
1216,20,13,21,23,0.6060606060606061,0.7906976744186046,9,0.00225
1217,20,13,20,22,0.6060606060606061,0.7142857142857143,8,0.002
1218,20,14,20,21,0.6470588235294117,0.7804878048780488,8,0.002
1219,20,12,18,20,0.625,0.75,8,0.002
1220,20,12,18,21,0.625,0.7317073170731706,8,0.002
1221,20,12,19,21,0.625,0.7804878048780488,8,0.002
1222,20,11,18,21,0.5806451612903226,0.7317073170731706,8,0.002
1223,20,13,20,22,0.5454545454545455,0.7142857142857143,8,0.002
1224,20,11,20,20,0.5806451612903226,0.7,8,0.002
1225,20,13,22,23,0.5454545454545455,0.7441860465116279,9,0.00225
1226,20,12,19,19,0.5625000000000001,0.717948717948718,8,0.002
1227,20,14,21,24,0.588235294117647,0.7272727272727272,9,0.00225
1228,20,11,19,20,0.5806451612903226,0.7,8,0.002
1229,20,12,19,20,0.625,0.7,8,0.002
1230,20,13,21,23,0.6060606060606061,0.6976744186046512,9,0.00225
1231,20,13,18,21,0.6060606060606061,0.7317073170731706,8,0.002
1232,20,12,18,19,0.625,0.7692307692307692,8,0.002
1233,20,13,18,21,0.6666666666666667,0.7317073170731706,8,0.002
1234,48,38,44,49,0.7674418604651162,0.8247422680412372,18,0.0045
1235,48,40,41,46,0.75,0.851063829787234,16,0.004
1236,48,41,43,48,0.8089887640449439,0.8541666666666666,17,0.00425
1237,48,41,44,49,0.7865168539325843,0.8659793814432989,18,0.0045
1238,48,37,43,48,0.7764705882352941,0.8541666666666666,17,0.00425
1239,48,39,43,47,0.8045977011494253,0.8631578947368421,17,0.00425
1240,48,38,42,46,0.8139534883720931,0.851063829787234,17,0.00425
1241,48,39,44,48,0.8275862068965517,0.875,18,0.0045
1242,48,37,42,46,0.7529411764705882,0.8297872340425533,17,0.00425
1243,48,39,42,47,0.7816091954022988,0.8631578947368421,17,0.00425
1244,48,39,42,47,0.7816091954022988,0.8421052631578947,17,0.00425
1245,48,36,44,48,0.7142857142857143,0.8333333333333334,18,0.0045
1246,48,42,43,48,0.7555555555555556,0.8541666666666666,17,0.00425
1247,48,40,41,48,0.7272727272727272,0.8333333333333334,16,0.004
1248,48,41,44,49,0.7865168539325843,0.845360824742268,18,0.0045
1249,47,35,41,47,0.7560975609756098,0.8510638297872339,16,0.004
1250,47,35,41,46,0.7317073170731707,0.8602150537634409,16,0.004
1251,48,40,43,49,0.7045454545454546,0.845360824742268,17,0.00425
1252,48,40,45,50,0.75,0.8571428571428572,19,0.00475
1253,48,40,42,49,0.75,0.8247422680412372,17,0.00425
1254,48,41,42,47,0.7191011235955055,0.8421052631578947,17,0.00425
1255,48,41,43,49,0.7640449438202247,0.8659793814432989,17,0.00425
1256,48,41,43,47,0.7415730337078651,0.8421052631578947,17,0.00425
1257,49,37,46,51,0.6976744186046512,0.8200000000000001,19,0.00475
1258,49,38,45,50,0.7586206896551724,0.8686868686868686,19,0.00475
1259,49,41,44,49,0.7777777777777778,0.8571428571428571,18,0.0045
1260,49,39,46,50,0.7272727272727272,0.8484848484848485,19,0.00475
1261,49,41,48,52,0.7555555555555555,0.8712871287128713,20,0.005
1262,49,40,47,50,0.7415730337078652,0.8282828282828283,19,0.00475
1263,49,40,45,51,0.7640449438202247,0.8,19,0.00475
1264,49,38,45,49,0.7586206896551724,0.8163265306122449,19,0.00475
1265,49,37,46,50,0.7906976744186046,0.8686868686868686,19,0.00475
1266,49,38,48,50,0.735632183908046,0.8686868686868686,20,0.005
1267,49,36,47,50,0.7294117647058823,0.8282828282828283,19,0.00475
1268,49,38,47,51,0.735632183908046,0.84,19,0.00475
1269,49,37,47,51,0.7209302325581396,0.86,19,0.00475
1270,49,35,48,51,0.6904761904761905,0.86,20,0.005
1271,49,36,46,50,0.7058823529411765,0.8484848484848485,19,0.00475
1272,49,36,48,51,0.7294117647058823,0.86,20,0.005
1273,49,37,49,52,0.7906976744186046,0.8712871287128713,20,0.005
1274,49,39,47,51,0.7954545454545455,0.86,19,0.00475
1275,49,37,46,49,0.7674418604651163,0.8367346938775511,19,0.00475
1276,49,42,43,49,0.7692307692307692,0.8571428571428571,17,0.00425
1277,49,39,47,51,0.7954545454545455,0.8799999999999999,19,0.00475
1278,49,41,48,51,0.7777777777777778,0.8799999999999999,20,0.005
1279,49,39,46,50,0.7954545454545455,0.888888888888889,19,0.00475
1280,49,37,47,50,0.7674418604651163,0.8686868686868686,19,0.00475
