rate,frame,ri,rj,cw_i,cw_j,dcw,f1_i,f1_j,df1
0.001,246,2,3,13,13,0,0.888888888888889,0.888888888888889,0.0
0.001,261,2,3,17,17,0,0.8695652173913044,0.8695652173913044,0.0
0.001,267,2,3,16,16,0,0.9090909090909092,0.9090909090909092,0.0
0.001,281,2,3,12,12,0,0.9523809523809524,0.9523809523809524,0.0
0.001,285,2,3,12,12,0,0.9166666666666666,0.9166666666666666,0.0
0.001,289,2,3,11,11,0,1.0,1.0,0.0
0.001,304,2,3,11,11,0,1.0,1.0,0.0
0.001,309,2,3,16,16,0,1.0,1.0,0.0
0.001,315,2,3,18,18,0,1.0,1.0,0.0
0.001,326,2,3,8,8,0,1.0,1.0,0.0
0.001,332,2,3,15,15,0,1.0,1.0,0.0
0.001,337,2,3,9,9,0,1.0,1.0,0.0
0.001,342,2,3,15,15,0,1.0,1.0,0.0
0.001,344,2,3,12,12,0,1.0,1.0,0.0
0.001,350,2,3,12,12,0,1.0,1.0,0.0
0.001,359,2,3,15,15,0,1.0,1.0,0.0
0.001,371,2,3,16,16,0,1.0,1.0,0.0
0.001,382,2,3,9,9,0,0.9230769230769232,0.9230769230769232,0.0
0.001,399,2,3,14,14,0,1.0,1.0,0.0
0.001,400,2,3,7,7,0,1.0,1.0,0.0
0.001,405,2,3,13,13,0,0.9333333333333332,0.9333333333333332,0.0
0.001,419,2,3,11,11,0,1.0,1.0,0.0
0.001,436,2,3,12,12,0,1.0,1.0,0.0
0.001,456,2,3,15,15,0,1.0,1.0,0.0
0.001,483,2,3,12,12,0,1.0,1.0,0.0
0.001,492,2,3,12,12,0,1.0,1.0,0.0
0.001,519,2,3,13,13,0,1.0,1.0,0.0
0.001,534,2,3,14,14,0,1.0,1.0,0.0
0.001,539,2,3,9,9,0,1.0,1.0,0.0
0.001,567,2,3,14,14,0,1.0,1.0,0.0
0.001,574,2,3,11,11,0,0.923076923076923,0.923076923076923,0.0
0.001,592,2,3,13,13,0,1.0,1.0,0.0
0.001,599,2,3,14,14,0,0.8571428571428571,0.8571428571428571,0.0
0.001,626,2,3,13,13,0,0.9047619047619048,0.9047619047619048,0.0
0.001,632,2,3,12,12,0,0.9767441860465116,0.9767441860465116,0.0
0.001,657,2,3,14,14,0,1.0,1.0,0.0
0.001,658,2,3,15,15,0,1.0,1.0,0.0
0.001,662,2,3,10,10,0,0.9333333333333332,0.9333333333333332,0.0
0.001,684,2,3,14,14,0,0.9444444444444444,0.9444444444444444,0.0
0.001,686,2,3,13,13,0,0.9714285714285714,0.9714285714285714,0.0
0.001,687,2,3,12,12,0,0.9411764705882352,0.9411764705882352,0.0
0.001,692,2,3,11,11,0,0.9285714285714286,0.9285714285714286,0.0
0.001,696,2,3,11,11,0,0.9333333333333332,0.9333333333333332,0.0
0.001,705,2,3,12,12,0,0.9333333333333332,0.9333333333333332,0.0
0.001,710,2,3,10,10,0,0.8275862068965518,0.8275862068965518,0.0
0.001,714,2,3,13,13,0,0.9333333333333332,0.9333333333333332,0.0
0.001,715,2,3,12,12,0,0.9655172413793104,0.9655172413793104,0.0
0.001,748,2,3,15,15,0,0.8571428571428571,0.8571428571428571,0.0
0.001,756,2,3,13,13,0,0.8181818181818181,0.8181818181818181,0.0
0.001,763,2,3,12,12,0,0.782608695652174,0.782608695652174,0.0
0.001,774,2,3,10,10,0,0.8571428571428571,0.8571428571428571,0.0
0.001,831,2,3,12,12,0,0.8260869565217391,0.8260869565217391,0.0
0.001,840,2,3,11,11,0,0.84,0.84,0.0
0.001,859,2,3,9,9,0,0.7636363636363636,0.7636363636363636,0.0
0.001,884,2,3,11,11,0,0.8571428571428572,0.8571428571428572,0.0
0.001,886,2,3,14,14,0,0.8571428571428572,0.8571428571428572,0.0
0.001,889,2,3,11,11,0,0.8695652173913043,0.8695652173913043,0.0
0.001,894,2,3,13,13,0,0.7755102040816326,0.8,-0.02448979591836742
0.001,927,2,3,13,13,0,0.7999999999999999,0.7999999999999999,0.0
0.001,938,2,3,13,13,0,0.8372093023255814,0.8372093023255814,0.0
0.001,949,2,3,13,13,0,0.7916666666666666,0.7916666666666666,0.0
0.001,959,2,3,23,23,0,0.8163265306122449,0.8163265306122449,0.0
0.001,1010,2,3,12,12,0,0.7391304347826085,0.7391304347826085,0.0
0.001,1022,2,3,13,13,0,0.888888888888889,0.888888888888889,0.0
0.001,1024,2,3,12,12,0,0.7727272727272727,0.8181818181818182,-0.045454545454545525
0.001,1035,2,3,7,7,0,0.8,0.8,0.0
0.001,1059,2,3,12,12,0,0.6818181818181819,0.6818181818181819,0.0
0.001,1064,2,3,10,10,0,0.782608695652174,0.7272727272727272,0.055335968379446765
0.001,1071,2,3,12,12,0,0.8260869565217391,0.8260869565217391,0.0
0.001,1074,2,3,15,15,0,0.75,0.75,0.0
0.001,1106,2,3,11,11,0,0.8333333333333334,0.8333333333333334,0.0
0.001,1113,2,3,9,9,0,0.8,0.8,0.0
0.001,1128,2,3,10,10,0,0.7894736842105263,0.7894736842105263,0.0
0.001,1144,2,3,14,14,0,0.7804878048780488,0.7804878048780488,0.0
0.001,1145,2,3,10,10,0,0.7777777777777777,0.7777777777777777,0.0
0.001,1147,2,3,7,7,0,0.8108108108108107,0.8108108108108107,0.0
0.001,1154,2,3,9,9,0,0.7692307692307692,0.7692307692307692,0.0
0.001,1184,2,3,12,12,0,0.7804878048780488,0.7804878048780488,0.0
0.001,1212,2,3,12,12,0,0.717948717948718,0.717948717948718,0.0
0.001,1227,2,3,13,13,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1229,2,3,8,8,0,0.7777777777777777,0.7777777777777777,0.0
0.001,1239,2,3,11,11,0,0.851063829787234,0.851063829787234,0.0
0.001,1248,2,3,16,16,0,0.8333333333333334,0.8333333333333334,0.0
0.001,1259,2,3,17,17,0,0.8172043010752688,0.8421052631578948,-0.024900962082626044
0.001,1270,2,3,13,13,0,0.8333333333333334,0.8210526315789473,0.012280701754386114
0.001,1294,2,3,9,9,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1315,2,3,15,15,0,0.8958333333333333,0.8958333333333333,0.0
0.001,1322,2,3,9,9,0,0.8749999999999999,0.8749999999999999,0.0
0.001,1328,2,3,12,12,0,0.8865979381443299,0.8865979381443299,0.0
0.001,1340,2,3,11,11,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1341,2,3,10,10,0,0.8659793814432989,0.8659793814432989,0.0
0.001,1342,2,3,10,10,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1366,2,3,17,17,0,0.8842105263157894,0.8842105263157894,0.0
0.001,1369,2,3,11,11,0,0.8631578947368421,0.8631578947368421,0.0
0.001,1379,2,3,12,12,0,0.8775510204081632,0.8865979381443299,-0.009046917736166615
0.001,1413,2,3,7,7,0,0.9292929292929292,0.9292929292929292,0.0
0.001,1455,2,3,12,12,0,0.9108910891089108,0.92,-0.009108910891089228
0.001,1461,2,3,11,11,0,0.9072164948453608,0.9072164948453608,0.0
0.001,1465,2,3,9,9,0,0.9278350515463918,0.9278350515463918,0.0
0.001,1466,2,3,10,10,0,0.92,0.92,0.0
0.001,1505,2,3,12,12,0,0.9375,0.9375,0.0
0.001,1537,2,3,14,14,0,0.9473684210526316,0.9473684210526316,0.0
0.001,1542,2,3,11,11,0,0.9462365591397848,0.9462365591397848,0.0
0.001,1548,2,3,15,15,0,0.924731182795699,0.924731182795699,0.0
0.001,1579,2,3,11,11,0,0.8636363636363636,0.8636363636363636,0.0
0.001,1615,2,3,10,10,0,0.8974358974358975,0.8974358974358975,0.0
0.001,1641,2,3,11,11,0,0.9333333333333332,0.9333333333333332,0.0
0.001,1652,2,3,10,10,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1669,2,3,13,13,0,0.9166666666666669,0.9166666666666669,0.0
0.001,1673,2,3,7,7,0,0.9166666666666669,0.9166666666666669,0.0
0.001,1691,2,3,13,13,0,0.9393939393939394,0.9393939393939394,0.0
0.001,1700,2,3,10,10,0,0.9428571428571428,0.9428571428571428,0.0
0.001,1703,2,3,10,10,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1716,2,3,21,21,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1718,2,3,12,12,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1720,2,3,15,15,0,0.9014084507042254,0.9014084507042254,0.0
0.001,1721,2,3,12,12,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1733,2,3,14,14,0,0.9411764705882354,0.9411764705882354,0.0
0.001,1734,2,3,15,15,0,0.955223880597015,0.955223880597015,0.0
0.001,1738,2,3,12,12,0,0.955223880597015,0.955223880597015,0.0
0.001,1745,2,3,13,13,0,0.9253731343283584,0.9253731343283584,0.0
0.001,1747,2,3,13,13,0,0.9411764705882354,0.9411764705882354,0.0
0.001,1765,2,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1773,2,3,10,10,0,0.9411764705882352,0.9411764705882352,0.0
0.001,1774,2,3,13,13,0,0.8985507246376812,0.8985507246376812,0.0
0.001,1780,2,3,15,15,0,0.9117647058823528,0.9117647058823528,0.0
0.001,1788,2,3,11,11,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1796,2,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1808,2,3,8,8,0,0.955223880597015,0.955223880597015,0.0
0.001,1813,2,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1861,2,3,12,12,0,0.9473684210526316,0.9473684210526316,0.0
0.001,1904,2,3,12,12,0,0.918918918918919,0.918918918918919,0.0
0.001,1907,2,3,12,12,0,0.8947368421052632,0.8947368421052632,0.0
0.001,1912,2,3,14,14,0,0.9113924050632912,0.9113924050632912,0.0
0.001,1914,2,3,13,13,0,0.9,0.9,0.0
0.001,1915,2,3,17,17,0,0.9367088607594938,0.9367088607594938,0.0
0.001,1940,2,3,14,14,0,0.9210526315789472,0.9210526315789472,0.0
0.001,1943,2,3,15,15,0,0.935064935064935,0.935064935064935,0.0
0.001,1949,2,3,12,12,0,0.9090909090909092,0.9090909090909092,0.0
0.001,1959,2,3,12,12,0,0.8648648648648649,0.8648648648648649,0.0
0.001,1971,2,3,14,14,0,0.9315068493150684,0.9315068493150684,0.0
0.01,100,0,1,122,122,0,0.96,0.9387755102040816,0.0212244897959184
0.01,157,0,1,129,129,0,1.0,1.0,0.0
0.01,172,0,1,126,126,0,0.9545454545454544,0.9545454545454544,0.0
0.01,202,0,1,134,134,0,0.9189189189189187,0.9189189189189187,0.0
0.01,207,0,1,125,125,0,1.0,1.0,0.0
0.01,209,0,1,129,129,0,0.9767441860465116,0.9767441860465116,0.0
0.01,263,0,1,124,124,0,0.9166666666666666,0.9166666666666666,0.0
0.01,299,0,1,123,123,0,1.0,1.0,0.0
0.01,381,0,1,119,119,0,0.96,0.96,0.0
0.01,385,0,1,125,125,0,1.0,1.0,0.0
0.01,414,0,1,135,135,0,1.0,1.0,0.0
0.01,546,0,1,130,130,0,1.0,1.0,0.0
0.01,594,0,1,136,136,0,1.0,1.0,0.0
0.01,694,0,1,115,115,0,0.9655172413793104,0.9655172413793104,0.0
0.01,736,0,1,115,115,0,0.9473684210526316,0.9473684210526316,0.0
0.01,806,0,1,132,132,0,0.8333333333333334,0.8333333333333334,0.0
0.01,859,0,1,133,133,0,0.7636363636363636,0.7636363636363636,0.0
0.01,910,0,1,112,112,0,0.8510638297872342,0.8749999999999999,-0.02393617021276573
0.01,978,0,1,127,127,0,0.761904761904762,0.761904761904762,0.0
0.01,981,0,1,110,110,0,0.7555555555555556,0.7555555555555556,0.0
0.01,1043,0,1,118,118,0,0.75,0.7659574468085107,-0.015957446808510745
0.01,1104,0,1,128,128,0,0.7999999999999999,0.7999999999999999,0.0
0.01,1135,0,1,145,145,0,0.8000000000000002,0.8292682926829269,-0.029268292682926744
0.01,1198,0,1,122,122,0,0.7692307692307692,0.7692307692307692,0.0
0.01,1246,0,1,125,125,0,0.851063829787234,0.851063829787234,0.0
0.01,1292,0,1,129,129,0,0.8571428571428572,0.8686868686868686,-0.011544011544011412
0.01,1339,0,1,130,130,0,0.8865979381443299,0.8865979381443299,0.0
0.01,1364,0,1,130,130,0,0.8723404255319149,0.8842105263157894,-0.011870100783874515
0.01,1365,0,1,112,112,0,0.8510638297872342,0.8631578947368421,-0.012094064949607963
0.01,1383,0,1,129,129,0,0.8775510204081632,0.8775510204081632,0.0
0.01,1385,0,1,123,123,0,0.92,0.9,0.020000000000000018
0.01,1401,0,1,122,122,0,0.8631578947368421,0.8723404255319149,-0.009182530795072807
0.01,1403,0,1,121,121,0,0.851063829787234,0.851063829787234,0.0
0.01,1405,0,1,121,121,0,0.8958333333333333,0.8958333333333333,0.0
0.01,1413,0,1,139,139,0,0.94,0.9183673469387756,0.021632653061224305
0.01,1465,0,1,123,123,0,0.9278350515463918,0.9278350515463918,0.0
0.01,1476,0,1,117,117,0,0.9183673469387756,0.9183673469387756,0.0
0.01,1509,0,1,124,124,0,0.9387755102040816,0.9166666666666666,0.022108843537414935
0.01,1541,0,1,106,106,0,0.9462365591397848,0.9462365591397848,0.0
0.01,1588,0,1,122,122,0,0.8837209302325582,0.8837209302325582,0.0
0.01,1598,0,1,133,133,0,0.9135802469135802,0.9135802469135802,0.0
0.01,1636,0,1,133,133,0,0.9487179487179488,0.9487179487179488,0.0
0.01,1640,0,1,129,129,0,0.9333333333333332,0.9333333333333332,0.0
0.01,1795,0,1,127,127,0,0.9014084507042254,0.9014084507042254,0.0
0.01,1911,0,1,141,141,0,0.9487179487179488,0.9487179487179488,0.0
0.01,1919,0,1,132,132,0,0.9113924050632912,0.9230769230769232,-0.011684518013632017
0.01,1931,0,1,119,119,0,0.9135802469135802,0.9135802469135802,0.0
0.01,1954,0,1,131,131,0,0.8918918918918918,0.8918918918918918,0.0
0.01,84,0,2,118,118,0,0.88,0.88,0.0
0.01,224,0,2,130,130,0,0.9142857142857144,0.9142857142857144,0.0
0.01,301,0,2,131,131,0,1.0,1.0,0.0
0.01,334,0,2,131,131,0,1.0,1.0,0.0
0.01,386,0,2,105,105,0,1.0,1.0,0.0
0.01,389,0,2,114,114,0,1.0,1.0,0.0
0.01,413,0,2,142,142,0,1.0,1.0,0.0
0.01,417,0,2,134,134,0,1.0,1.0,0.0
0.01,475,0,2,122,122,0,1.0,1.0,0.0
0.01,524,0,2,136,136,0,1.0,1.0,0.0
0.01,525,0,2,133,133,0,1.0,1.0,0.0
0.01,541,0,2,120,120,0,1.0,1.0,0.0
0.01,562,0,2,130,130,0,1.0,1.0,0.0
0.01,579,0,2,128,128,0,1.0,1.0,0.0
0.01,586,0,2,111,111,0,0.9333333333333332,0.9333333333333332,0.0
0.01,689,0,2,117,117,0,0.8749999999999999,0.8749999999999999,0.0
0.01,787,0,2,124,124,0,0.85,0.85,0.0
0.01,882,0,2,129,129,0,0.7916666666666666,0.7916666666666666,0.0
0.01,1051,0,2,128,128,0,0.7441860465116279,0.7441860465116279,0.0
0.01,1132,0,2,136,136,0,0.85,0.8205128205128205,0.029487179487179493
0.01,1190,0,2,118,118,0,0.7368421052631577,0.7368421052631577,0.0
0.01,1239,0,2,116,116,0,0.851063829787234,0.8602150537634408,-0.009151223976206713
0.01,1356,0,2,126,126,0,0.8749999999999999,0.8659793814432989,0.009020618556700999
0.01,1375,0,2,123,123,0,0.8421052631578948,0.8421052631578948,0.0
0.01,1382,0,2,121,121,0,0.8737864077669903,0.8823529411764706,-0.008566533409480215
0.01,1487,0,2,111,111,0,0.9183673469387756,0.9278350515463918,-0.009467704607616145
0.01,1493,0,2,127,127,0,0.9292929292929292,0.9183673469387756,0.010925582354153529
0.01,1503,0,2,121,121,0,0.9375,0.9278350515463918,0.009664948453608213
0.01,1510,0,2,129,129,0,0.9484536082474228,0.9387755102040816,0.009678098043341188
0.01,1513,0,2,146,146,0,0.9375,0.9375,0.0
0.01,1529,0,2,123,123,0,0.924731182795699,0.9052631578947368,0.019468024900962222
0.01,1531,0,2,112,112,0,0.9574468085106383,0.9473684210526316,0.01007838745800671
0.01,1538,0,2,115,115,0,0.9473684210526316,0.9473684210526316,0.0
0.01,1589,0,2,130,130,0,0.8941176470588236,0.8941176470588236,0.0
0.01,1628,0,2,132,132,0,0.9610389610389612,0.9610389610389612,0.0
0.01,1649,0,2,136,136,0,0.9210526315789476,0.9210526315789476,0.0
0.01,1682,0,2,135,135,0,0.9577464788732396,0.9577464788732396,0.0
0.01,1700,0,2,127,127,0,0.9428571428571428,0.9428571428571428,0.0
0.01,1710,0,2,130,130,0,0.9253731343283584,0.9253731343283584,0.0
0.01,1741,0,2,125,125,0,0.9253731343283584,0.9253731343283584,0.0
0.01,1772,0,2,123,123,0,0.8484848484848485,0.8656716417910447,-0.017186793306196213
0.01,1840,0,2,143,143,0,0.9142857142857144,0.9295774647887324,-0.015291750503018009
0.01,1878,0,2,134,134,0,0.9295774647887324,0.9142857142857144,0.015291750503018009
0.01,1891,0,2,111,111,0,0.9473684210526316,0.961038961038961,-0.013670539986329389
0.01,1893,0,2,124,124,0,0.9459459459459458,0.9459459459459458,0.0
0.01,1975,0,2,128,128,0,0.9210526315789472,0.8947368421052632,0.02631578947368407
0.01,37,0,3,136,136,0,0.9166666666666666,0.9166666666666666,0.0
0.01,59,0,3,134,134,0,0.962962962962963,0.962962962962963,0.0
0.01,73,0,3,121,121,0,0.9433962264150944,0.9433962264150944,0.0
0.01,112,0,3,132,132,0,0.981132075471698,0.981132075471698,0.0
0.01,124,0,3,133,133,0,0.92,0.92,0.0
0.01,159,0,3,131,131,0,1.0,1.0,0.0
0.01,192,0,3,123,123,0,0.9268292682926828,0.9268292682926828,0.0
0.01,245,0,3,130,130,0,0.9285714285714286,0.9285714285714286,0.0
0.01,313,0,3,120,120,0,1.0,1.0,0.0
0.01,318,0,3,118,118,0,1.0,1.0,0.0
0.01,332,0,3,127,127,0,1.0,1.0,0.0
0.01,347,0,3,130,130,0,1.0,1.0,0.0
0.01,372,0,3,106,106,0,1.0,1.0,0.0
0.01,377,0,3,134,134,0,0.96,0.96,0.0
0.01,422,0,3,124,124,0,1.0,1.0,0.0
0.01,434,0,3,103,103,0,1.0,1.0,0.0
0.01,461,0,3,128,128,0,1.0,1.0,0.0
0.01,693,0,3,134,134,0,0.9655172413793104,0.9655172413793104,0.0
0.01,720,0,3,128,128,0,0.9523809523809524,0.9523809523809524,0.0
0.01,761,0,3,129,129,0,0.7499999999999999,0.7499999999999999,0.0
0.01,777,0,3,145,145,0,0.8421052631578948,0.8421052631578948,0.0
0.01,791,0,3,132,132,0,0.85,0.85,0.0
0.01,817,0,3,114,114,0,0.9333333333333332,0.8695652173913043,0.06376811594202891
0.01,852,0,3,130,130,0,0.8679245283018867,0.8679245283018867,0.0
0.01,868,0,3,132,132,0,0.8085106382978724,0.7916666666666666,0.016843971631205767
0.01,890,0,3,116,116,0,0.8749999999999999,0.851063829787234,0.02393617021276584
0.01,938,0,3,133,133,0,0.7804878048780487,0.8372093023255814,-0.05672149744753274
0.01,986,0,3,108,108,0,0.8260869565217391,0.8260869565217391,0.0
0.01,990,0,3,125,125,0,0.7199999999999999,0.7058823529411765,0.014117647058823346
0.01,1052,0,3,116,116,0,0.6521739130434783,0.6521739130434783,0.0
0.01,1081,0,3,128,128,0,0.7555555555555555,0.7555555555555555,0.0
0.01,1097,0,3,131,131,0,0.8421052631578948,0.8108108108108107,0.031294452347084056
0.01,1115,0,3,115,115,0,0.8205128205128205,0.8205128205128205,0.0
0.01,1204,0,3,121,121,0,0.7894736842105262,0.7894736842105262,0.0
0.01,1206,0,3,117,117,0,0.7567567567567567,0.7894736842105262,-0.03271692745376953
0.01,1213,0,3,129,129,0,0.8205128205128205,0.8205128205128205,0.0
0.01,1282,0,3,118,118,0,0.851063829787234,0.8631578947368421,-0.012094064949608074
0.01,1292,0,3,129,129,0,0.8571428571428572,0.8571428571428572,0.0
0.01,1304,0,3,130,130,0,0.8958333333333334,0.8958333333333334,0.0
0.01,1327,0,3,126,126,0,0.8749999999999999,0.8865979381443299,-0.011597938144329967
0.01,1339,0,3,130,130,0,0.8865979381443299,0.8865979381443299,0.0
0.01,1362,0,3,125,125,0,0.8723404255319149,0.8723404255319149,0.0
0.01,1390,0,3,123,123,0,0.888888888888889,0.8799999999999999,0.008888888888889057
0.01,1429,0,3,120,120,0,0.9108910891089108,0.92,-0.009108910891089228
0.01,1484,0,3,125,125,0,0.9166666666666666,0.9166666666666666,0.0
0.01,1489,0,3,128,128,0,0.9278350515463918,0.9183673469387756,0.009467704607616145
0.01,1507,0,3,147,147,0,0.9387755102040816,0.9484536082474228,-0.009678098043341188
0.01,1509,0,3,124,124,0,0.9387755102040816,0.9166666666666666,0.022108843537414935
0.01,1541,0,3,106,106,0,0.9462365591397848,0.9462365591397848,0.0
0.01,1557,0,3,130,130,0,0.9010989010989012,0.9010989010989012,0.0
0.01,1659,0,3,119,119,0,0.9589041095890412,0.9589041095890412,0.0
0.01,1671,0,3,126,126,0,0.888888888888889,0.8493150684931505,0.039573820395738424
0.01,1695,0,3,120,120,0,0.9253731343283584,0.9253731343283584,0.0
0.01,1743,0,3,118,118,0,0.9090909090909092,0.9090909090909092,0.0
0.01,1758,0,3,116,116,0,0.9142857142857144,0.9142857142857144,0.0
0.01,1765,0,3,125,125,0,0.8985507246376813,0.927536231884058,-0.02898550724637672
0.01,1798,0,3,118,118,0,0.9142857142857144,0.9142857142857144,0.0
0.01,1804,0,3,114,114,0,0.9117647058823528,0.9117647058823528,0.0
0.01,1832,0,3,138,138,0,0.9444444444444444,0.9444444444444444,0.0
0.01,1864,0,3,116,116,0,0.9315068493150684,0.9444444444444444,-0.012937595129375978
0.01,1871,0,3,126,126,0,0.9142857142857144,0.9142857142857144,0.0
0.01,1976,0,3,115,115,0,0.9210526315789472,0.9210526315789472,0.0
0.01,1977,0,3,125,125,0,0.918918918918919,0.918918918918919,0.0
0.01,10,1,2,120,120,0,0.9166666666666666,0.9166666666666666,0.0
0.01,30,1,2,112,112,0,0.9411764705882352,0.9411764705882352,0.0
0.01,98,1,2,115,115,0,0.9130434782608696,0.9130434782608696,0.0
0.01,117,1,2,130,130,0,0.9387755102040816,0.9583333333333334,-0.019557823129251806
0.01,122,1,2,116,116,0,0.9361702127659576,0.9361702127659576,0.0
0.01,132,1,2,119,119,0,0.96,0.96,0.0
0.01,168,1,2,122,122,0,0.9787234042553192,0.9787234042553192,0.0
0.01,182,1,2,121,121,0,0.9545454545454544,0.9545454545454544,0.0
0.01,270,1,2,119,119,0,0.9523809523809524,0.9523809523809524,0.0
0.01,319,1,2,137,137,0,0.962962962962963,0.962962962962963,0.0
0.01,340,1,2,107,107,0,1.0,1.0,0.0
0.01,365,1,2,138,138,0,1.0,1.0,0.0
0.01,396,1,2,127,127,0,1.0,1.0,0.0
0.01,451,1,2,115,115,0,1.0,1.0,0.0
0.01,516,1,2,120,120,0,1.0,1.0,0.0
0.01,554,1,2,126,126,0,1.0,1.0,0.0
0.01,602,1,2,122,122,0,1.0,1.0,0.0
0.01,614,1,2,125,125,0,0.8571428571428571,0.8571428571428571,0.0
0.01,722,1,2,132,132,0,0.9523809523809524,0.9523809523809524,0.0
0.01,755,1,2,126,126,0,0.7499999999999999,0.72,0.029999999999999916
0.01,779,1,2,119,119,0,0.8,0.8,0.0
0.01,826,1,2,111,111,0,0.7916666666666667,0.7916666666666667,0.0
0.01,866,1,2,131,131,0,0.8333333333333333,0.8163265306122449,0.017006802721088343
0.01,873,1,2,125,125,0,0.782608695652174,0.7659574468085107,0.016651248843663202
0.01,897,1,2,140,140,0,0.7906976744186047,0.7317073170731707,0.05899035734543401
0.01,908,1,2,120,120,0,0.7755102040816326,0.8085106382978724,-0.03300043421623977
0.01,931,1,2,135,135,0,0.7441860465116279,0.7441860465116279,0.0
0.01,945,1,2,135,135,0,0.8510638297872342,0.8444444444444444,0.006619385342789719
0.01,960,1,2,137,137,0,0.8235294117647058,0.8235294117647058,0.0
0.01,999,1,2,115,115,0,0.7999999999999999,0.7999999999999999,0.0
0.01,1151,1,2,122,122,0,0.7567567567567567,0.7567567567567567,0.0
0.01,1185,1,2,127,127,0,0.7368421052631577,0.7368421052631577,0.0
0.01,1217,1,2,119,119,0,0.7894736842105262,0.7894736842105262,0.0
0.01,1248,1,2,133,133,0,0.8333333333333334,0.8085106382978724,0.024822695035460973
0.01,1326,1,2,117,117,0,0.8865979381443299,0.8865979381443299,0.0
0.01,1409,1,2,121,121,0,0.9292929292929292,0.9278350515463918,0.0014578777465373838
0.01,1415,1,2,132,132,0,0.92,0.92,0.0
0.01,1444,1,2,118,118,0,0.888888888888889,0.9090909090909092,-0.02020202020202022
0.01,1481,1,2,106,106,0,0.9090909090909092,0.9183673469387756,-0.00927643784786647
0.01,1512,1,2,117,117,0,0.9263157894736844,0.8958333333333334,0.030482456140351055
0.01,1585,1,2,124,124,0,0.9176470588235294,0.9176470588235294,0.0
0.01,1665,1,2,123,123,0,0.9722222222222222,0.9722222222222222,0.0
0.01,1673,1,2,126,126,0,0.9166666666666669,0.9166666666666669,0.0
0.01,1707,1,2,132,132,0,0.9393939393939394,0.9393939393939394,0.0
0.01,1818,1,2,116,116,0,0.9428571428571428,0.9428571428571428,0.0
0.01,1833,1,2,123,123,0,0.904109589041096,0.9315068493150684,-0.02739726027397249
0.01,1872,1,2,116,116,0,0.9714285714285714,0.9714285714285714,0.0
0.01,10,1,3,120,120,0,0.9166666666666666,0.9166666666666666,0.0
0.01,44,1,3,129,129,0,0.88,0.88,0.0
0.01,61,1,3,116,116,0,0.9019607843137256,0.9019607843137256,0.0
0.01,82,1,3,111,111,0,0.92,0.92,0.0
0.01,83,1,3,118,118,0,0.88,0.88,0.0
0.01,95,1,3,123,123,0,0.8695652173913044,0.8695652173913044,0.0
0.01,103,1,3,128,128,0,0.92,0.92,0.0
0.01,143,1,3,124,124,0,0.96,0.96,0.0
0.01,182,1,3,121,121,0,0.9545454545454544,0.9545454545454544,0.0
0.01,205,1,3,142,142,0,0.95,0.95,0.0
0.01,246,1,3,126,126,0,0.888888888888889,0.888888888888889,0.0
0.01,277,1,3,137,137,0,0.9523809523809524,0.9523809523809524,0.0
0.01,288,1,3,128,128,0,0.96,0.96,0.0
0.01,310,1,3,132,132,0,1.0,1.0,0.0
0.01,316,1,3,137,137,0,1.0,1.0,0.0
0.01,366,1,3,129,129,0,1.0,1.0,0.0
0.01,421,1,3,121,121,0,1.0,1.0,0.0
0.01,455,1,3,111,111,0,1.0,1.0,0.0
0.01,492,1,3,120,120,0,1.0,1.0,0.0
0.01,547,1,3,131,131,0,0.923076923076923,1.0,-0.07692307692307698
0.01,609,1,3,133,133,0,0.8571428571428571,0.8571428571428571,0.0
0.01,613,1,3,133,133,0,0.8947368421052632,0.8947368421052632,0.0
0.01,712,1,3,128,128,0,0.9285714285714286,0.9285714285714286,0.0
0.01,714,1,3,120,120,0,0.9333333333333332,0.9333333333333332,0.0
0.01,746,1,3,121,121,0,0.8181818181818181,0.8181818181818181,0.0
0.01,779,1,3,119,119,0,0.8,0.8,0.0
0.01,863,1,3,122,122,0,0.8333333333333333,0.88,-0.046666666666666745
0.01,922,1,3,113,113,0,0.7659574468085107,0.8085106382978723,-0.04255319148936154
0.01,925,1,3,126,126,0,0.816326530612245,0.7916666666666667,0.024659863945578286
0.01,970,1,3,122,122,0,0.7916666666666666,0.7826086956521738,0.009057971014492794
0.01,972,1,3,116,116,0,0.8181818181818182,0.8181818181818182,0.0
0.01,975,1,3,116,116,0,0.7804878048780487,0.7804878048780487,0.0
0.01,977,1,3,123,123,0,0.7142857142857143,0.7000000000000001,0.014285714285714235
0.01,1061,1,3,138,138,0,0.6818181818181819,0.6818181818181819,0.0
