split,budget,channel,snr_db,policy,f1,payload_msym,n_frames,bler_F,lambda_star,rho_E,rho_L,rho_F
test,0.2,rayleigh,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,18.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,18.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,18.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,18.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.2,rayleigh,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.02,,,
test,0.2,rayleigh,20.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.02,,,
test,0.2,rayleigh,20.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,20.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.02,0.15714285714285714,0.8428571428571429,0.0
test,0.2,rayleigh,20.0,catosg,0.8909505705069125,0.023955760368663592,2170,1.0,0.02,0.0018433179723502304,0.9981566820276497,0.0
test,0.3,awgn,0.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,awgn,0.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,0.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,0.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,0.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,0.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.0,0.0009216589861751152,0.9990783410138249,0.0
test,0.3,awgn,2.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,awgn,2.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,2.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,2.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,2.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,2.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.0,0.0009216589861751152,0.9990783410138249,0.0
test,0.3,awgn,4.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,awgn,4.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,4.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,4.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,4.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,4.0,catosg,0.8909505705069125,0.023977880184331796,2170,1.0,0.0,0.0009216589861751152,0.9990783410138249,0.0
test,0.3,awgn,6.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,awgn,6.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,6.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,awgn,6.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,6.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,awgn,6.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,awgn,8.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.4024,0.0,,,
test,0.3,awgn,8.0,fixed_F,0.8546403233913363,0.9900000000000001,2170,0.4024,0.0,,,
test,0.3,awgn,8.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.4024,0.0,,,
test,0.3,awgn,8.0,oracle_masked,0.9004516908364978,0.24296958525345624,2170,0.4024,0.0,0.03917050691244239,0.7331797235023041,0.22764976958525346
test,0.3,awgn,8.0,oracle_lambda,0.9004516908364978,0.24296958525345624,2170,0.4024,0.0,0.03917050691244239,0.7331797235023041,0.22764976958525346
test,0.3,awgn,8.0,catosg,0.8890606524534562,0.0956709677419355,2170,0.4024,0.0,0.0,0.9258064516129032,0.07419354838709677
test,0.3,awgn,10.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,10.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,10.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,10.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,10.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,10.0,catosg,0.9158814465437788,0.6601354838709678,2170,0.0,0.0,0.0,0.34147465437788016,0.6585253456221198
test,0.3,awgn,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,12.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,12.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,12.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,12.0,catosg,0.9168294069124423,0.6917419354838711,2170,0.0,0.0,0.0,0.3087557603686636,0.6912442396313364
test,0.3,awgn,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,14.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,14.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,14.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,14.0,catosg,0.9168902059907833,0.702425806451613,2170,0.0,0.0,0.0,0.2976958525345622,0.7023041474654378
test,0.3,awgn,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,16.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,16.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,16.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,16.0,catosg,0.9168996248847926,0.703316129032258,2170,0.0,0.0,0.0,0.2967741935483871,0.7032258064516129
test,0.3,awgn,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,18.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,18.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,18.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,18.0,catosg,0.9170227995391705,0.702425806451613,2170,0.0,0.0,0.0,0.2976958525345622,0.7023041474654378
test,0.3,awgn,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,0.0,0.0,,,
test,0.3,awgn,20.0,fixed_F,0.9213677603686636,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,0.0,0.0,,,
test,0.3,awgn,20.0,oracle_masked,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,20.0,oracle_lambda,0.935664331797235,0.5314230414746545,2170,0.0,0.0,0.03963133640552995,0.43410138248847924,0.5262672811059907
test,0.3,awgn,20.0,catosg,0.917034895391705,0.7002,2170,0.0,0.0,0.0,0.3,0.7
test,0.3,rayleigh,0.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,0.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,0.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,0.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,0.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,0.0,catosg,0.8909505705069125,0.023944700460829492,2170,1.0,0.0,0.002304147465437788,0.9976958525345622,0.0
test,0.3,rayleigh,2.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,2.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,2.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,2.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,2.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,2.0,catosg,0.8909505705069125,0.023944700460829492,2170,1.0,0.0,0.002304147465437788,0.9976958525345622,0.0
test,0.3,rayleigh,4.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,4.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,4.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,4.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,4.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,4.0,catosg,0.8909505705069125,0.023944700460829492,2170,1.0,0.0,0.002304147465437788,0.9976958525345622,0.0
test,0.3,rayleigh,6.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,6.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,6.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,6.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,6.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,6.0,catosg,0.8909505705069125,0.023944700460829492,2170,1.0,0.0,0.002304147465437788,0.9976958525345622,0.0
test,0.3,rayleigh,8.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,8.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,8.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,8.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,8.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,8.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,10.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,10.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,10.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,10.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,10.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,10.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,12.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,12.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,12.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,12.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,12.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,12.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,14.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,14.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,14.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,14.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,14.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,14.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,16.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,16.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,16.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,16.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,16.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,16.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,18.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,18.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,18.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,18.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,18.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,18.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
test,0.3,rayleigh,20.0,fixed_L,0.8909505705069125,0.023999999999999997,2170,1.0,0.0,,,
test,0.3,rayleigh,20.0,fixed_F,0.8175723198156682,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,20.0,feature_ceiling,0.9213677717703261,0.9900000000000001,2170,1.0,0.0,,,
test,0.3,rayleigh,20.0,oracle_masked,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,20.0,oracle_lambda,0.8935123792626728,0.020228571428571426,2170,1.0,0.0,0.15714285714285714,0.8428571428571429,0.0
test,0.3,rayleigh,20.0,catosg,0.8909505705069125,0.023966820276497693,2170,1.0,0.0,0.0013824884792626728,0.9986175115207373,0.0
culver,0.1,awgn,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,awgn,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,awgn,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,awgn,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,awgn,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,awgn,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,awgn,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,awgn,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,awgn,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,awgn,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,awgn,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,awgn,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,awgn,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,awgn,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.4024,0.05,,,
culver,0.1,awgn,8.0,fixed_F,0.8179019836043636,0.99,550,0.4024,0.05,,,
culver,0.1,awgn,8.0,feature_ceiling,0.9059019533667091,0.99,550,0.4024,0.05,,,
culver,0.1,awgn,8.0,oracle_masked,0.8526393657309091,0.2804290909090909,550,0.4024,0.05,0.0,0.7345454545454545,0.26545454545454544
culver,0.1,awgn,8.0,oracle_lambda,0.8474759081309091,0.03521454545454545,550,0.4024,0.05,0.11818181818181818,0.8672727272727273,0.014545454545454545
culver,0.1,awgn,8.0,catosg,0.8466425654545454,0.023999999999999997,550,0.4024,0.05,0.0,1.0,0.0
culver,0.1,awgn,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,10.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,10.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,10.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,10.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,10.0,catosg,0.8466425654545454,0.023999999999999997,550,0.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,12.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,12.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,12.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,12.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,12.0,catosg,0.8466425654545454,0.023999999999999997,550,0.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,14.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,14.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,14.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,14.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,14.0,catosg,0.8466425654545454,0.023999999999999997,550,0.0,0.05,0.0,1.0,0.0
culver,0.1,awgn,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,16.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,16.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,16.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,16.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,16.0,catosg,0.8468728036363636,0.02751272727272727,550,0.0,0.05,0.0,0.9963636363636363,0.0036363636363636364
culver,0.1,awgn,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,18.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,18.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,18.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,18.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,18.0,catosg,0.8468728036363636,0.02751272727272727,550,0.0,0.05,0.0,0.9963636363636363,0.0036363636363636364
culver,0.1,awgn,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.05,,,
culver,0.1,awgn,20.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.05,,,
culver,0.1,awgn,20.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.05,,,
culver,0.1,awgn,20.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.05,0.0,0.1618181818181818,0.8381818181818181
culver,0.1,awgn,20.0,oracle_lambda,0.8989494945454546,0.511789090909091,550,0.0,0.05,0.02,0.47454545454545455,0.5054545454545455
culver,0.1,awgn,20.0,catosg,0.8468728036363636,0.02751272727272727,550,0.0,0.05,0.0,0.9963636363636363,0.0036363636363636364
culver,0.1,rayleigh,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.05,0.13272727272727272,0.8672727272727273,0.0
culver,0.1,rayleigh,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.05,0.0,1.0,0.0
culver,0.1,rayleigh,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.05,,,
culver,0.1,rayleigh,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.05,,,
culver,0.1,rayleigh,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.05,,,
