realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
31,0.906788587755288,0.9132343486472301,0.9089650555257754,0.023648484848484853,0.15461818181818182,0.3055060606060606,-0.006445760891942043,-0.13096969696969696,-0.0021764677704874114,-0.28185757575757575
32,0.906754806533022,0.9138015618588375,0.909705510724923,0.023600000000000003,0.16382727272727274,0.31867878787878784,-0.007046755325815557,-0.14022727272727273,-0.0029507041919010213,-0.29507878787878783
33,0.9067322521207,0.9127396450944801,0.9083543529550282,0.023636363636363643,0.1652787878787879,0.3201424242424243,-0.006007392973780168,-0.14164242424242424,-0.0016221008343282328,-0.29650606060606066
34,0.9067960352541213,0.9132825388261152,0.9092502081834298,0.023648484848484853,0.16482727272727277,0.32111818181818186,-0.0064865035719938735,-0.1411787878787879,-0.0024541729293084957,-0.297469696969697
35,0.906748970315505,0.9124460933445042,0.9082233175969427,0.02362424242424243,0.1604242424242424,0.31282424242424245,-0.0056971230289991626,-0.13679999999999998,-0.0014743472814376934,-0.2892
36,0.9067963024365474,0.9130237639610516,0.9083579806762145,0.023636363636363643,0.15456969696969697,0.3118484848484849,-0.006227461524504152,-0.13093333333333332,-0.0015616782396671303,-0.28821212121212125
37,0.9067975280593953,0.9128256700884161,0.9085202616943342,0.023600000000000003,0.14675151515151513,0.3084333333333334,-0.0060281420290208,-0.12315151515151512,-0.001722733634938911,-0.2848333333333334
38,0.9067998210453049,0.9135877012923659,0.9088705291816128,0.023660606060606063,0.1687060606060606,0.3259969696969697,-0.006787880247061007,-0.14504545454545453,-0.0020707081363079416,-0.3023363636363636
39,0.9068669059378539,0.9128875803585168,0.9076283397417502,0.023648484848484853,0.1496909090909091,0.31965454545454547,-0.006020674420662897,-0.12604242424242423,-0.0007614338038962609,-0.2960060606060606
40,0.906835764750557,0.9128265730242382,0.9082452393998821,0.023660606060606063,0.15355757575757578,0.3064818181818182,-0.005990808273681147,-0.12989696969696973,-0.0014094746493250598,-0.28282121212121214
41,0.9067794371293524,0.9127780859268075,0.9087459995016245,0.02362424242424243,0.152630303030303,0.2981878787878788,-0.005998648797455153,-0.12900606060606057,-0.001966562372272107,-0.27456363636363634
42,0.9067561926477083,0.9130127316370052,0.9086838077498408,0.023648484848484853,0.1604121212121212,0.3191666666666667,-0.0062565389892969,-0.13676363636363634,-0.0019276151021324628,-0.29551818181818185
43,0.906802736582158,0.9136444867807547,0.9089720436241623,0.023660606060606063,0.16576666666666667,0.3255090909090909,-0.0068417501985966744,-0.14210606060606062,-0.0021693070420042426,-0.30184848484848487
44,0.9067345284606094,0.9136072084145755,0.9094568042132696,0.023636363636363643,0.16190000000000002,0.31233636363636363,-0.006872679953966121,-0.13826363636363637,-0.0027222757526601526,-0.2887
45,0.9067839656404335,0.9134902823379616,0.90947332507278,0.023636363636363643,0.16436363636363635,0.3103848484848485,-0.006706316697528081,-0.1407272727272727,-0.002689359432346494,-0.28674848484848486
46,0.9068371705000899,0.9129552492110807,0.908066431265295,0.023612121212121216,0.15942424242424244,0.3133121212121212,-0.006118078710990793,-0.13581212121212122,-0.0012292607652050203,-0.2897
47,0.9068684071922906,0.9131371123753724,0.9084494557456602,0.023636363636363643,0.15900909090909093,0.3108727272727273,-0.0062687051830818685,-0.13537272727272728,-0.0015810485533696017,-0.2872363636363637
48,0.906728431940077,0.913065998771415,0.9093073678074365,0.023587878787878793,0.16432727272727274,0.3108727272727273,-0.006337566831338015,-0.14073939393939394,-0.0025789358673594664,-0.28728484848484853
49,0.9068270838820937,0.9133251428072416,0.9085937068535299,0.02368484848484849,0.156069696969697,0.30940909090909097,-0.006498058925147987,-0.1323848484848485,-0.0017666229714362602,-0.2857242424242425
50,0.9067833634595502,0.9133311261908912,0.9094562399937487,0.023636363636363643,0.16781515151515153,0.32502121212121216,-0.006547762731340945,-0.14417878787878788,-0.002672876534198454,-0.30138484848484853
51,0.9068192686407364,0.9126485031020083,0.9084132254786653,0.023636363636363643,0.1589727272727273,0.3030666666666667,-0.005829234461271926,-0.13533636363636364,-0.001593956837928956,-0.2794303030303031
52,0.9067073067028083,0.9123417412761428,0.9083572810809626,0.023563636363636366,0.1501666666666667,0.30501818181818185,-0.005634434573334457,-0.12660303030303033,-0.0016499743781542842,-0.2814545454545455
53,0.9067746075954115,0.912667548430156,0.9087438803991914,0.02362424242424243,0.14965454545454546,0.31136060606060606,-0.005892940834744453,-0.12603030303030302,-0.001969272803779898,-0.2877363636363636
54,0.9068282260411253,0.913206273200501,0.9082524117528247,0.024148484848484853,0.16386363636363638,0.3299,-0.006378047159375622,-0.13971515151515151,-0.0014241857116993328,-0.30575151515151516
55,0.9068871470204223,0.913247298120498,0.9093018913387427,0.02362424242424243,0.15996060606060605,0.3025787878787879,-0.006360151100075706,-0.13633636363636362,-0.0024147443183204498,-0.27895454545454546
56,0.9067694837936238,0.9137082128515787,0.909621785315785,0.023660606060606063,0.16042424242424244,0.3225818181818182,-0.0069387290579548955,-0.13676363636363637,-0.0028523015221612047,-0.29892121212121214
57,0.9068070231466259,0.912691190649736,0.9082878660253998,0.024100000000000003,0.15355757575757578,0.30453030303030304,-0.00588416750311016,-0.12945757575757577,-0.0014808428787739247,-0.28043030303030303
58,0.9067433826773031,0.9129162285019087,0.9087889085730984,0.023636363636363643,0.15458181818181818,0.3074575757575758,-0.006172845824605533,-0.13094545454545453,-0.0020455258957952083,-0.2838212121212122
59,0.906789330593139,0.9125652374610503,0.90822569314955,0.023636363636363643,0.14921515151515152,0.30453030303030304,-0.005775906867911296,-0.12557878787878787,-0.0014363625564109972,-0.2808939393939394
60,0.9067337402480279,0.9131680483704101,0.9083055410483087,0.023648484848484853,0.1579848484848485,0.3318515151515152,-0.006434308122382215,-0.13433636363636364,-0.0015718008002808537,-0.3082030303030303
61,0.9068115494720532,0.9132486738247352,0.9084834992458598,0.023600000000000003,0.1662909090909091,0.3201424242424243,-0.0064371243526819555,-0.1426909090909091,-0.0016719497738065803,-0.2965424242424243
62,0.9067441337301576,0.9130946539256735,0.9090783426676005,0.02357575757575758,0.16193636363636366,0.3040424242424242,-0.006350520195515852,-0.13836060606060607,-0.00233420893744285,-0.28046666666666664
63,0.9067258507086163,0.9125271421109515,0.9088819501626559,0.023648484848484853,0.1604242424242424,0.2972121212121212,-0.005801291402335207,-0.13677575757575755,-0.002156099454039606,-0.27356363636363634
64,0.9067500258121608,0.9125092079265548,0.9080780317078532,0.023612121212121216,0.15747272727272726,0.3074575757575758,-0.005759182114393968,-0.13386060606060604,-0.0013280058956923746,-0.2838454545454546
65,0.9067805841015155,0.913183753959622,0.9085030280164833,0.023636363636363643,0.1545939393939394,0.3118484848484849,-0.006403169858106517,-0.13095757575757574,-0.0017224439149677861,-0.28821212121212125
66,0.9067985307295109,0.9134993408918128,0.9091005617127742,0.024160606060606063,0.1682787878787879,0.3318515151515152,-0.006700810162301951,-0.1441181818181818,-0.0023020309832633146,-0.3076909090909091
