realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
60,0.8572961039278512,0.8657772114850988,0.862089345209752,0.053042424242424245,0.20324848484848484,0.3318515151515152,-0.008481107557247625,-0.1502060606060606,-0.00479324128190084,-0.27880909090909095
61,0.8575335660415055,0.8658594027260776,0.8625977760259913,0.055469696969696974,0.20762727272727274,0.3201424242424243,-0.008325836684572097,-0.15215757575757577,-0.005064209984485757,-0.2646727272727273
62,0.8574809169104834,0.8658129641819022,0.8629483041652172,0.0573969696969697,0.20478484848484851,0.3040424242424242,-0.008332047271418785,-0.14738787878787882,-0.005467387254733724,-0.24664545454545453
63,0.8570621895609513,0.8651480678040345,0.8621927382895069,0.047700000000000006,0.19934545454545452,0.2972121212121212,-0.008085878243083267,-0.15164545454545453,-0.005130548728555673,-0.24951212121212119
64,0.8569808314274954,0.8654922618907471,0.862295013315052,0.049627272727272735,0.20172424242424242,0.3074575757575758,-0.008511430463251757,-0.15209696969696967,-0.005314181887556613,-0.2578303030303031
65,0.8576111647763061,0.8656610107523025,0.8624057037737515,0.0515909090909091,0.20085757575757573,0.3118484848484849,-0.00804984597599645,-0.14926666666666663,-0.004794538997445419,-0.2602575757575758
66,0.8572963340708779,0.8665986193936124,0.863444700925069,0.055493939393939394,0.22284848484848485,0.3318515151515152,-0.009302285322734472,-0.16735454545454545,-0.006148366854191067,-0.2763575757575758
67,0.8578047066695047,0.8668853231209017,0.8643078071048458,0.05648181818181818,0.2144575757575758,0.316239393939394,-0.009080616451397017,-0.1579757575757576,-0.00650310043534108,-0.2597575757575758
68,0.8571036657861678,0.8660691105450175,0.8626966044869989,0.05204242424242425,0.2057121212121212,0.3108727272727273,-0.008965444758849639,-0.15366969696969696,-0.005592938700831107,-0.2588303030303031
69,0.8572909960499964,0.8663969256100803,0.8632091346818024,0.054018181818181826,0.21060303030303032,0.3172151515151515,-0.009105929560083936,-0.1565848484848485,-0.005918138631806014,-0.2631969696969697
70,0.8571436919410003,0.8658407324308093,0.8628773637525264,0.054993939393939394,0.20371212121212123,0.30892121212121215,-0.008697040489809016,-0.14871818181818183,-0.005733671811526175,-0.2539272727272728
71,0.8567008625753437,0.8659717943184224,0.863097717402585,0.04522424242424243,0.21012727272727277,0.31623939393939393,-0.009270931743078692,-0.16490303030303033,-0.006396854827241283,-0.2710151515151515
72,0.8578402086976333,0.8661431099774504,0.8629143138349635,0.05504242424242425,0.20423636363636366,0.30892121212121215,-0.008302901279817032,-0.1491939393939394,-0.005074105137330198,-0.2538787878787879
73,0.8569465447523377,0.8656392950008371,0.8625944845384067,0.04865151515151516,0.20709090909090913,0.3225818181818182,-0.00869275024849947,-0.15843939393939396,-0.005647939786069034,-0.273930303030303
74,0.857263790461032,0.8651539105102363,0.8620585874448279,0.055030303030303034,0.19156363636363635,0.29623636363636363,-0.007890120049204308,-0.1365333333333333,-0.004794796983795924,-0.2412060606060606
75,0.8569319580524346,0.8659325229407108,0.8631595505183469,0.052566666666666664,0.20470000000000002,0.30501818181818185,-0.009000564888276164,-0.15213333333333334,-0.006227592465912313,-0.2524515151515152
