sample_id,late_num_pred,late_num_gt,late_tp,late_fp,late_fn,late_precision,late_recall,late_f1,late_payload_Mbit,early_num_pred,early_num_gt,early_tp,early_fp,early_fn,early_precision,early_recall,early_f1,early_payload_Mbit,intermediate_num_pred,intermediate_num_gt,intermediate_tp,intermediate_fp,intermediate_fn,intermediate_precision,intermediate_recall,intermediate_f1,intermediate_payload_Mbit,compressed_num_pred,compressed_num_gt,compressed_tp,compressed_fp,compressed_fn,compressed_precision,compressed_recall,compressed_f1,compressed_payload_Mbit,late_f1_gain_over_late,late_gain_per_extra_Mbit,early_f1_gain_over_late,early_gain_per_extra_Mbit,intermediate_f1_gain_over_late,intermediate_gain_per_extra_Mbit,compressed_f1_gain_over_late,compressed_gain_per_extra_Mbit,best_method_by_f1,best_level_by_f1,best_f1,best_payload_Mbit,num_cavs,cav_keys,ego_num_objects,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,pcd_num_points,pcd_mean_range,pcd_max_range,pcd_std_range,pcd_near_20m,pcd_mid_20_50m,pcd_far_50_80m,pcd_very_far_80m,pcd_front_points,pcd_back_points,pcd_left_points,pcd_right_points,pcd_front_far_30m,pcd_front_far_50m,pcd_density_0_20,pcd_density_20_50,pcd_density_50_80,est_snr_db,bler_16qam,effective_compressed_f1,channel_oracle
420,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54482,4,54482,12.815673828125,73.21481323242188,11.505589485168455,45811,7343,1328,0,27221,27261,27226,27256,1691,852,36.45523548991409,1.1130235686893215,0.1083885971415574,10.56564880113986,0.2939408497862763,0.7060591502137237,late
421,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54625,4,54625,12.80563735961914,74.2359390258789,11.445975303649902,45970,7354,1301,0,27247,27378,27229,27396,1703,835,36.58176366967214,1.1146909061883794,0.1061849133141312,4.530007913647271,1.0,0.0,late
422,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,-0.0588235294117647,-0.0004639957832063,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54634,4,54634,12.810230255126951,76.21778869628906,11.401232719421388,45976,7394,1264,0,27137,27497,27179,27455,1717,807,36.5865383179649,1.120753951639499,0.1031650502913619,15.550882477634108,0.0056139690295736525,0.9943860309704263,late
423,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54625,4,54625,12.796297073364258,78.01398468017578,11.436319351196287,46121,7248,1256,0,27164,27461,27262,27363,1692,779,36.70192565170653,1.098623835742912,0.1025121069350874,3.4015700322973297,1.0,0.0,late
424,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54684,4,54684,12.811441421508787,79.11378479003906,11.491930961608888,46237,7180,1267,0,27259,27425,27232,27452,1705,808,36.79423551869982,1.0883166584760082,0.1034099040499648,11.543958979731814,0.11050769130028493,0.8894923086997151,late
425,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54693,4,54693,12.85248565673828,79.9501724243164,11.597574234008787,46205,7190,1298,0,27200,27493,27367,27326,1700,804,36.76877072780512,1.089832419838788,0.1059400595555282,10.717978591582288,0.2653790140783211,0.7346209859216789,late
426,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54819,4,54819,12.805490493774414,74.53498840332031,11.600744247436523,46423,7116,1280,0,27384,27435,27429,27390,1760,812,36.94224961577529,1.0786157857542165,0.1044709370039107,13.43805606955381,0.025,0.975,late
427,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54596,4,54596,12.780023574829102,79.9261245727539,11.584285736083984,46249,7063,1284,0,27128,27468,27299,27297,1737,797,36.80378481528534,1.0705822505314826,0.104797408682048,15.209731973305,0.009878350333687492,0.9901216496663126,late
428,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54747,4,54747,12.713961601257324,74.39295196533203,11.571297645568848,46411,7065,1271,0,27273,27474,27393,27354,1713,750,36.93270031918977,1.0708854028040389,0.103736375728102,2.1965577212781784,1.0,0.0,late
429,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54707,4,54707,12.747188568115234,77.83223724365234,11.644577026367188,46347,7045,1315,0,27134,27573,27372,27335,1766,822,36.881770737400366,1.0678538800784787,0.1073275641876114,12.49881923335967,0.025,0.975,late
430,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54693,4,54693,12.704740524291992,75.72789001464844,11.574908256530762,46354,7029,1310,0,27067,27626,27297,27396,1880,812,36.88734116040858,1.0654286618980309,0.1069194745899399,8.279117649303856,0.7871985289066323,0.21280147109336767,late
431,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54668,4,54668,12.702642440795898,75.56085205078125,11.633575439453123,46357,6994,1317,0,27081,27587,27384,27284,1917,813,36.88972848455496,1.060123497128301,0.10749080002668,12.284028713359074,0.025,0.975,late
432,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,126.8,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,-0.0588235294117647,-0.0004639957832063,-0.0588235294117647,-0.0300733790448694,late,object_level,1.0,0.024,2,ego|1724,7,54681,4,54681,12.732036590576172,75.43133544921875,11.694753646850586,46347,6971,1363,0,27043,27638,27319,27362,1936,828,36.881770737400366,1.056637245993907,0.1112452243252581,13.879690862929905,0.025,0.9176470588235293,late
433,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0588235294117647,0.0004639957832063,0.0588235294117647,0.0300733790448694,compressed,compressed_feature_level,1.0,1.98,2,ego|1724,7,54665,4,54665,12.690781593322754,75.3734359741211,11.630374908447266,46394,6930,1341,0,27175,27490,27249,27416,1948,818,36.91917214902696,1.0504226244065094,0.1094496300955034,11.709591715212436,0.07945155339766818,0.9205484466023318,late
434,8,8,8,0,0,1.0,1.0,1.0,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0588235294117647,-0.0076833241133443,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54768,4,54768,12.696612358093262,74.66256713867188,11.610960960388184,46467,6966,1335,0,27231,27537,27309,27459,1944,819,36.9772637032555,1.0558793653125171,0.1089599225782975,14.657721537174304,0.016778480785321202,0.9832215192146788,late
435,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54782,4,54782,12.678861618041992,75.39508056640625,11.629552841186523,46569,6862,1351,0,27205,27577,27367,27415,1934,821,37.05843272423237,1.0401154471396057,0.1102658092908464,10.40050514409296,0.3249052854825699,0.6750947145174301,late
436,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54518,4,54518,12.688379287719728,75.01177215576172,11.587772369384766,46285,6914,1319,0,26950,27568,27149,27369,1920,813,36.832432705041874,1.0479974062260613,0.1076540358657486,9.257356182585434,0.5670948589182773,0.43290514108172273,late
437,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54726,4,54726,12.722284317016602,74.9854965209961,11.59658432006836,46472,6924,1330,0,27212,27514,27370,27356,1959,829,36.9812425768328,1.0495131675888414,0.108551832980626,5.735377308970704,1.0,0.0,late
438,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54762,4,54762,12.713921546936035,74.97265625,11.57920742034912,46516,6918,1328,0,27103,27659,27411,27351,1946,829,37.01625666431302,1.0486037107711734,0.1083885971415574,4.583033399934131,1.0,0.0,late
439,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54703,4,54703,12.757469177246094,74.94338989257812,11.59743881225586,46434,6931,1338,0,27101,27602,27295,27408,1978,842,36.95100313764534,1.0505742005427872,0.1092047763369004,13.906042121836368,0.025,0.975,late
440,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0588235294117647,0.0076833241133443,0.0588235294117647,0.0004639957832063,0.0588235294117647,0.0300733790448694,compressed,compressed_feature_level,1.0,1.98,2,ego|1724,7,54694,4,54694,12.76055145263672,74.67361450195312,11.603558540344238,46438,6888,1368,0,27049,27645,27304,27390,1956,830,36.95418623650718,1.0440564266828334,0.1116533139229296,13.914227056249153,0.025,0.975,compressed
441,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54814,4,54814,12.782487869262695,75.92770385742188,11.592443466186523,46586,6875,1353,0,27037,27777,27342,27472,1965,819,37.07196089439518,1.0420859369112194,0.110429045129915,3.909650259531927,1.0,0.0,late
442,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54664,4,54664,12.800943374633787,75.91618347167969,11.621182441711426,46432,6864,1368,0,27093,27571,27311,27353,1962,826,36.94941158821442,1.0404185994121615,0.1116533139229296,19.436748332222244,0.0,1.0,late
443,8,8,7,1,1,0.875,0.875,0.875,0.024,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0661764705882352,0.0086437396275124,0.125,0.0009859910393134,0.125,0.0639059304703476,compressed,compressed_feature_level,1.0,1.98,2,ego|1724,7,54538,4,54538,12.794377326965332,75.76292419433594,11.572460174560549,46333,6868,1337,0,26985,27553,27238,27300,1935,774,36.870629891383935,1.0410249039572737,0.1091231584173661,13.42301560578792,0.025,0.975,compressed
444,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54727,4,54727,12.799341201782228,75.56107330322266,11.558307647705078,46531,6864,1332,0,27109,27618,27315,27412,1949,806,37.02819328504491,1.0404185994121615,0.1087150688196946,10.624322464196524,0.28293953796315174,0.7170604620368483,late
445,8,8,7,1,1,0.875,0.875,0.875,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.125,0.0163270637408568,0.0,0.0,0.0,0.0,early,raw_level,1.0,7.68,2,ego|1724,7,54611,4,54611,12.812947273254396,75.49945068359375,11.573728561401367,46423,6837,1351,0,26950,27661,27242,27369,1955,817,36.94224961577529,1.0363260437326556,0.1102658092908464,16.82350703089935,0.0,0.875,late
446,8,8,7,1,1,0.875,0.875,0.875,0.024,7,8,7,0,1,1.0,0.875,0.9333333333333332,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.0583333333333333,0.0076192964123998,0.0,0.0,0.0,0.0,early,raw_level,0.9333333333333332,7.68,2,ego|1724,6,54635,4,54635,12.83518123626709,75.06389617919922,11.558720588684082,46365,6930,1340,0,27126,27509,27298,27337,1973,816,36.89609468227864,1.0504226244065094,0.1093680121759691,9.730408666063097,0.46065805013580324,0.47192420613117214,late
447,8,8,7,1,1,0.875,0.875,0.875,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.125,0.0009859910393134,0.125,0.0639059304703476,compressed,compressed_feature_level,1.0,1.98,2,ego|1724,6,54726,4,54726,12.824471473693848,75.10595703125,11.553868293762209,46517,6885,1324,0,27127,27599,27233,27493,1953,822,37.01705243902848,1.0436016982739995,0.1080621254634202,9.518897402006537,0.5082480845485291,0.4917519154514709,late
448,8,8,7,1,1,0.875,0.875,0.875,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,0.875,0.024,2,ego|1724,6,54663,4,54663,12.819131851196287,74.84964752197266,11.545533180236816,46458,6858,1347,0,27145,27518,27266,27397,1932,823,36.97010173081637,1.0395091425944936,0.1099393376127092,5.165488001550738,1.0,0.0,late
449,8,8,7,1,1,0.875,0.875,0.875,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.125,0.0163270637408568,0.125,0.0009859910393134,0.0,0.0,early,raw_level,1.0,7.68,2,ego|1724,7,54682,4,54682,12.843753814697266,75.16987609863281,11.587262153625488,46476,6857,1349,0,27037,27645,27255,27427,1969,826,36.98442567569464,1.0393575664582155,0.1101025734517778,3.1227096278138466,1.0,0.0,late
450,8,8,7,1,1,0.875,0.875,0.875,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.125,0.0163270637408568,0.125,0.0009859910393134,0.0,0.0,early,raw_level,1.0,7.68,2,ego|1724,7,54646,4,54646,12.840431213378906,75.13478088378906,11.55571174621582,46466,6855,1325,0,27094,27552,27213,27433,1969,808,36.976467928540046,1.0390544141856597,0.1081437433829545,14.232411577618349,0.022094855279770644,0.8556670016302007,late
451,8,8,8,0,0,1.0,1.0,1.0,0.024,7,8,7,0,1,1.0,0.875,0.9333333333333332,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.0666666666666666,-0.0087077673284569,-0.125,-0.0009859910393134,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,6,54609,4,54609,12.821781158447266,74.79129028320312,11.51082992553711,46427,6876,1306,0,26973,27636,27232,27377,1955,786,36.94543271463712,1.0422375130474977,0.1065930029118027,16.882219364780852,0.0,1.0,late
452,7,7,7,0,0,1.0,1.0,1.0,0.024,7,7,7,0,0,1.0,1.0,1.0,7.68,7,7,7,0,0,1.0,1.0,1.0,126.8,7,7,7,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,6,54697,4,54697,12.871482849121094,75.6676025390625,11.601195335388184,46415,6939,1343,0,27121,27576,27293,27404,2003,821,36.93588341805161,1.0517868096330112,0.109612865934572,13.55597556191918,0.025,0.975,late
453,7,7,7,0,0,1.0,1.0,1.0,0.024,7,7,7,0,0,1.0,1.0,1.0,7.68,7,7,7,0,0,1.0,1.0,1.0,126.8,7,7,7,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,6,54790,4,54790,12.832432746887209,75.87244415283203,11.507454872131348,46564,6924,1302,0,27233,27557,27384,27406,2002,794,37.05445385065507,1.0495131675888414,0.1062665312336655,7.376430333919004,0.8967677249560747,0.10323227504392529,late
454,8,8,7,1,1,0.875,0.875,0.875,0.024,7,8,7,0,1,1.0,0.875,0.9333333333333332,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,0.0583333333333333,0.0076192964123998,0.0,0.0,0.0,0.0,early,raw_level,0.9333333333333332,7.68,2,ego|1724,6,54721,4,54721,12.813175201416016,74.84705352783203,11.533138275146484,46556,6840,1325,0,27036,27685,27294,27427,1966,777,37.04808765293139,1.0367807721414897,0.1081437433829545,11.514441824381043,0.11604215792855443,0.7734631118125148,late
455,8,8,8,0,0,1.0,1.0,1.0,0.024,7,8,7,0,1,1.0,0.875,0.9333333333333332,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,-0.0666666666666666,-0.0087077673284569,-0.125,-0.0009859910393134,-0.125,-0.0639059304703476,late,object_level,1.0,0.024,2,ego|1724,7,54758,4,54758,12.836599349975586,74.64418029785156,11.54105281829834,46535,6899,1324,0,27121,27637,27323,27435,1996,799,37.031376383906746,1.0457237641818915,0.1080621254634202,11.268249473479798,0.16220322372253781,0.7330721792427795,late
456,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.125,-0.0163270637408568,-0.125,-0.0009859910393134,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54598,4,54598,12.83715534210205,74.7889633178711,11.561164855957031,46460,6788,1350,0,27065,27533,27287,27311,1973,821,36.97169328024729,1.0288988130550338,0.1101841913713121,18.73132166948588,0.0,1.0,late
457,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,7,1,1,0.875,0.875,0.875,1.98,0.0,,-0.125,-0.0163270637408568,-0.125,-0.0009859910393134,-0.125,-0.0639059304703476,late,object_level,1.0,0.024,2,ego|1724,7,54768,4,54768,12.866796493530272,75.9237060546875,11.569469451904297,46519,6912,1337,0,27129,27639,27369,27399,1988,790,37.0186439884594,1.0476942539535057,0.1091231584173661,7.753484239113786,0.868488682066466,0.11507240319184224,late
458,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,-0.0588235294117647,-0.0004639957832063,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54706,4,54706,12.841893196105955,75.30225372314453,11.57394313812256,46529,6818,1359,0,27129,27577,27275,27431,1996,829,37.02660173561399,1.033446097143374,0.1109187526471209,3.29565304132007,1.0,0.0,late
459,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,9,8,8,1,0,0.8888888888888888,1.0,0.9411764705882352,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,-0.0588235294117647,-0.0004639957832063,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54692,4,54692,12.869956970214844,75.25853729248047,11.627362251281738,46514,6782,1396,0,27012,27680,27280,27412,2018,855,37.0146651148821,1.027989356237366,0.1139386156698901,17.538657866580216,0.0,1.0,late
460,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,7,1,1,0.875,0.875,0.875,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,-0.125,-0.0009859910393134,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54677,4,54677,12.849547386169434,75.3096923828125,11.568791389465332,46517,6790,1370,0,27179,27498,27302,27375,2005,822,37.01705243902848,1.02920196532759,0.1118165497619982,17.89456993773737,0.0,1.0,late
461,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54599,4,54599,12.886183738708496,74.91674041748047,11.591272354125977,46384,6856,1359,0,26995,27604,27251,27348,2016,829,36.91121440187237,1.0392059903219375,0.1109187526471209,0.9653119000379062,1.0,0.0,late
462,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54720,4,54720,12.86966609954834,74.93643188476562,11.57221794128418,46506,6871,1343,0,27125,27595,27357,27363,2017,839,37.00829891715842,1.0414796323661075,0.109612865934572,3.9644806167896474,1.0,0.0,late
463,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54663,4,54663,12.823651313781738,75.06163787841797,11.53208065032959,46530,6788,1345,0,27086,27577,27310,27353,1973,811,37.02739751032945,1.0288988130550338,0.1097761017736406,12.725673071989196,0.025,0.975,late
464,8,8,8,0,0,1.0,1.0,1.0,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.125,-0.0163270637408568,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,7,54685,4,54685,12.847837448120115,75.00443267822266,11.574627876281738,46597,6710,1378,0,27071,27614,27279,27406,1989,836,37.08071441626524,1.0170758744253503,0.1124694931182727,15.776903112696758,0.00278871109129053,0.9972112889087095,late
465,8,7,7,1,0,0.875,1.0,0.9333333333333332,0.024,8,8,8,0,0,1.0,1.0,1.0,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,0.0666666666666666,0.0087077673284569,0.0666666666666666,0.0005258618876338,0.0666666666666666,0.0340831629175187,compressed,compressed_feature_level,1.0,1.98,2,ego|1724,6,54813,4,54813,12.850908279418944,74.77989196777344,11.549108505249023,46686,6783,1344,0,27163,27650,27424,27389,1988,845,37.15153836594113,1.028140932373644,0.1096944838541063,12.13385013481101,0.025,0.975,compressed
466,7,7,7,0,0,1.0,1.0,1.0,0.024,8,8,7,1,1,0.875,0.875,0.875,7.68,8,8,8,0,0,1.0,1.0,1.0,126.8,8,8,8,0,0,1.0,1.0,1.0,1.98,0.0,,-0.125,-0.0163270637408568,0.0,0.0,0.0,0.0,late,object_level,1.0,0.024,2,ego|1724,6,54692,4,54692,12.863100051879885,74.81029510498047,11.58312702178955,46587,6740,1365,0,27086,27606,27312,27380,1992,854,37.07275666911064,1.02162315851369,0.1114084601643267,3.8317839225311645,1.0,0.0,late
