frame,n_cav,has_collab,n_box_p0.0,f1_p0.0,n_box_p0.001,f1_p0.001,lost_elem_frac_p0.001,lost_cw_p0.001,n_box_p0.01,f1_p0.01,lost_elem_frac_p0.01,lost_cw_p0.01,n_box_p0.05,f1_p0.05,lost_elem_frac_p0.05,lost_cw_p0.05,n_box_p0.1,f1_p0.1,lost_elem_frac_p0.1,lost_cw_p0.1,n_box_p0.25,f1_p0.25,lost_elem_frac_p0.25,lost_cw_p0.25,n_box_p0.5,f1_p0.5,lost_elem_frac_p0.5,lost_cw_p0.5
1826,2,1,37,0.9444444444444445,37,0.9444444444444445,0.001216,15,37,0.9444444444444445,0.008546,107,36,0.9295774647887323,0.052047,656,39,0.945945945945946,0.098916,1240,41,0.9210526315789475,0.249665,3124,39,0.9189189189189189,0.509781,6378
1827,2,1,38,0.9315068493150684,38,0.9315068493150684,0.000969,12,38,0.9315068493150684,0.010737,130,38,0.9315068493150684,0.047756,596,37,0.9166666666666667,0.09688,1206,38,0.904109589041096,0.251843,3131,38,0.9315068493150684,0.488397,6115
1828,2,1,37,0.9722222222222222,37,0.9722222222222222,0.000767,9,37,0.9722222222222222,0.009775,121,37,0.9722222222222222,0.05021,632,37,0.9722222222222222,0.105437,1318,37,0.9444444444444445,0.248977,3116,38,0.904109589041096,0.510181,6378
1829,2,1,39,0.945945945945946,39,0.945945945945946,0.000852,10,39,0.945945945945946,0.010235,130,39,0.945945945945946,0.049276,611,39,0.945945945945946,0.096721,1202,38,0.958904109589041,0.248068,3107,38,0.9315068493150684,0.505763,6335
1830,2,1,37,0.9444444444444445,37,0.9444444444444445,0.000821,11,37,0.9444444444444445,0.010288,129,38,0.904109589041096,0.049614,626,38,0.904109589041096,0.098178,1232,38,0.9315068493150684,0.256722,3192,38,0.904109589041096,0.504957,6334
1831,2,1,36,0.9295774647887323,36,0.9295774647887323,0.001023,13,36,0.9295774647887323,0.009367,120,36,0.9295774647887323,0.049326,613,36,0.9014084507042254,0.095731,1199,37,0.9166666666666667,0.248477,3098,35,0.8857142857142857,0.495697,6227
1832,2,1,37,0.9444444444444445,37,0.9444444444444445,0.000744,10,37,0.9444444444444445,0.011227,143,37,0.9444444444444445,0.047776,596,37,0.9444444444444445,0.102432,1284,37,0.9444444444444445,0.251749,3148,39,0.9189189189189189,0.501786,6285
1833,2,1,38,0.9315068493150684,38,0.9315068493150684,0.000449,6,38,0.904109589041096,0.009297,120,39,0.9189189189189189,0.049769,625,37,0.888888888888889,0.09979,1253,38,0.8767123287671234,0.253262,3155,39,0.8918918918918919,0.504148,6310
1834,2,1,38,0.9315068493150684,38,0.9315068493150684,0.000906,11,39,0.9189189189189189,0.011512,148,39,0.8648648648648648,0.054984,679,39,0.9189189189189189,0.103436,1289,38,0.8493150684931505,0.251967,3145,36,0.8450704225352113,0.501958,6279
1835,2,1,38,0.958904109589041,38,0.958904109589041,0.000511,6,38,0.958904109589041,0.010475,129,38,0.9315068493150684,0.050929,639,38,0.958904109589041,0.099222,1237,39,0.9189189189189189,0.255103,3178,39,0.8918918918918919,0.49747,6248
1836,2,1,35,0.9275362318840579,35,0.9275362318840579,0.001193,14,35,0.9275362318840579,0.00998,122,35,0.9275362318840579,0.051357,633,35,0.9275362318840579,0.100647,1255,35,0.8985507246376812,0.254077,3167,37,0.9295774647887325,0.500031,6259
1837,2,1,35,0.9275362318840579,35,0.9275362318840579,0.000736,10,35,0.9275362318840579,0.012009,150,33,0.9253731343283583,0.047408,592,35,0.9275362318840579,0.097718,1210,36,0.9428571428571428,0.255133,3185,35,0.9275362318840579,0.503064,6296
1838,2,1,37,0.9577464788732395,37,0.9295774647887325,0.000798,10,37,0.9577464788732395,0.010256,128,38,0.9444444444444444,0.051788,641,38,0.9166666666666667,0.099022,1236,36,0.9142857142857143,0.258053,3227,37,0.8732394366197184,0.498236,6231
1839,2,1,36,0.9577464788732395,36,0.9577464788732395,0.000682,9,36,0.9577464788732395,0.010049,124,35,0.9142857142857143,0.049234,615,36,0.9295774647887323,0.10051,1245,39,0.9189189189189189,0.24971,3114,36,0.9577464788732395,0.499567,6264
1840,2,1,34,0.9142857142857143,34,0.9142857142857143,0.001821,23,35,0.9295774647887323,0.009103,112,33,0.8985507246376813,0.051158,635,34,0.9142857142857143,0.10265,1272,35,0.9295774647887323,0.258529,3228,36,0.8888888888888888,0.507945,6337
1841,2,1,36,0.9444444444444444,36,0.9444444444444444,0.001108,13,36,0.9444444444444444,0.008415,104,36,0.9166666666666666,0.053026,659,36,0.9444444444444444,0.103213,1288,36,0.9444444444444444,0.247863,3105,36,0.8888888888888888,0.503344,6305
1842,2,1,35,0.9295774647887323,35,0.9295774647887323,0.000767,9,34,0.9142857142857143,0.011853,147,35,0.9295774647887323,0.049499,619,36,0.8611111111111112,0.104548,1302,36,0.9166666666666666,0.26012,3239,38,0.918918918918919,0.492983,6171
1843,2,1,33,0.8985507246376813,33,0.8985507246376813,0.001054,13,33,0.8985507246376813,0.009708,118,35,0.9295774647887323,0.050115,620,32,0.8823529411764706,0.102581,1270,34,0.9142857142857143,0.259041,3244,34,0.8857142857142858,0.499455,6259
1844,2,1,35,0.9014084507042254,35,0.9014084507042254,0.001333,16,35,0.9014084507042254,0.009724,123,36,0.9166666666666666,0.049811,620,35,0.9014084507042254,0.102343,1285,39,0.9066666666666667,0.246304,3074,37,0.9315068493150684,0.500156,6272
1845,2,1,36,0.9444444444444444,36,0.9444444444444444,0.001023,12,36,0.9444444444444444,0.008531,107,35,0.9014084507042254,0.045653,567,35,0.9295774647887323,0.098669,1231,38,0.918918918918919,0.24576,3070,39,0.9066666666666667,0.504163,6301
1846,2,1,35,0.9295774647887323,35,0.9295774647887323,0.001565,19,35,0.9295774647887323,0.009192,114,34,0.9142857142857143,0.05143,639,36,0.9166666666666666,0.099656,1256,35,0.9014084507042254,0.24883,3097,37,0.9041095890410958,0.502899,6291
1847,2,1,38,0.8918918918918918,38,0.8918918918918918,0.001077,13,38,0.8918918918918918,0.008918,110,39,0.9066666666666667,0.051502,636,37,0.9041095890410958,0.097657,1210,38,0.918918918918919,0.256594,3210,38,0.918918918918919,0.499529,6252
1848,2,1,38,0.918918918918919,38,0.918918918918919,0.000992,12,38,0.918918918918919,0.011157,140,39,0.9066666666666667,0.050345,628,39,0.9333333333333333,0.100119,1252,39,0.9333333333333333,0.250334,3122,37,0.8767123287671232,0.50505,6310
1849,2,1,34,0.9142857142857143,34,0.9142857142857143,0.001449,17,34,0.9142857142857143,0.010421,131,34,0.9142857142857143,0.048172,598,36,0.8888888888888888,0.100285,1261,35,0.9014084507042254,0.253701,3168,41,0.9090909090909091,0.500767,6289
1850,2,1,35,0.9014084507042254,35,0.9014084507042254,0.000969,14,36,0.9166666666666666,0.010537,131,37,0.9315068493150684,0.053355,659,39,0.9333333333333333,0.10733,1341,37,0.8767123287671232,0.249478,3136,38,0.918918918918919,0.501787,6291
1851,2,1,38,0.9459459459459458,38,0.9459459459459458,0.001534,18,38,0.9459459459459458,0.009986,126,40,0.9473684210526316,0.050963,631,38,0.9459459459459458,0.095613,1196,39,0.9066666666666667,0.248183,3095,42,0.8717948717948718,0.499122,6250
1852,2,1,38,0.9459459459459458,38,0.9459459459459458,0.001333,16,38,0.9459459459459458,0.010459,129,38,0.9459459459459458,0.051005,636,38,0.9459459459459458,0.09881,1241,37,0.9315068493150684,0.253295,3156,39,0.8533333333333333,0.499008,6250
1853,2,1,36,0.9166666666666666,36,0.9166666666666666,0.001193,14,37,0.9041095890410958,0.010978,138,39,0.9066666666666667,0.049145,612,37,0.9041095890410958,0.095183,1187,39,0.9066666666666667,0.255526,3189,38,0.8648648648648649,0.497772,6244
1854,2,1,38,0.918918918918919,38,0.918918918918919,0.000977,14,38,0.918918918918919,0.010073,124,40,0.9210526315789473,0.048747,608,38,0.918918918918919,0.099329,1241,33,0.8695652173913043,0.251395,3134,38,0.8648648648648649,0.500119,6265
1855,2,1,37,0.9315068493150684,37,0.9315068493150684,0.001511,19,37,0.9315068493150684,0.010127,125,37,0.9315068493150684,0.051228,638,35,0.9014084507042254,0.099424,1241,37,0.8767123287671232,0.251952,3152,38,0.8918918918918918,0.502978,6307
1856,2,1,36,0.8888888888888888,36,0.8888888888888888,0.001162,15,36,0.8888888888888888,0.010993,139,37,0.9041095890410958,0.04686,587,37,0.8767123287671232,0.097219,1213,37,0.9041095890410958,0.256186,3208,39,0.8799999999999999,0.504463,6319
1857,2,1,36,0.9166666666666666,36,0.9166666666666666,0.001162,15,36,0.9166666666666666,0.01017,123,36,0.9166666666666666,0.046495,572,38,0.8648648648648649,0.099222,1245,38,0.8918918918918918,0.248065,3101,36,0.8611111111111112,0.50081,6272
1858,2,1,39,0.9066666666666667,39,0.9066666666666667,0.000597,7,38,0.8918918918918918,0.0111,134,38,0.918918918918919,0.049025,606,39,0.9333333333333333,0.101721,1266,39,0.8533333333333333,0.254843,3189,39,0.9333333333333333,0.503459,6323
1859,2,1,37,0.9315068493150684,37,0.9315068493150684,0.001139,15,37,0.9315068493150684,0.009042,115,38,0.9459459459459458,0.053107,653,37,0.9315068493150684,0.099671,1245,36,0.9166666666666666,0.25863,3211,39,0.9333333333333333,0.501131,6276
1860,2,1,38,0.918918918918919,38,0.918918918918919,0.001046,13,38,0.918918918918919,0.0077,99,38,0.8918918918918918,0.049152,622,38,0.8918918918918918,0.102239,1270,39,0.8799999999999999,0.253045,3151,38,0.8918918918918918,0.497968,6238
1861,2,1,40,0.9473684210526316,40,0.9473684210526316,0.000937,12,40,0.9473684210526316,0.009724,123,39,0.9600000000000001,0.0502,627,39,0.9066666666666667,0.102773,1290,38,0.918918918918919,0.252852,3162,40,0.8421052631578948,0.501599,6275
1862,2,1,37,0.9315068493150684,37,0.9315068493150684,0.001139,14,37,0.9041095890410958,0.010437,133,36,0.9166666666666666,0.051695,643,36,0.9166666666666666,0.103574,1300,38,0.8918918918918918,0.246093,3082,39,0.8266666666666667,0.507883,6374
1863,2,1,36,0.9014084507042254,36,0.9014084507042254,0.000713,9,36,0.9014084507042254,0.008887,111,36,0.8732394366197184,0.052727,656,38,0.904109589041096,0.099489,1247,36,0.8450704225352113,0.247765,3095,37,0.9166666666666667,0.502399,6294
1864,2,1,37,0.9444444444444445,37,0.9444444444444445,0.001503,19,37,0.888888888888889,0.012033,151,38,0.9315068493150684,0.049236,616,37,0.9166666666666667,0.103662,1287,35,0.9142857142857143,0.247808,3086,37,0.9444444444444445,0.506779,6340
1865,2,1,37,0.9444444444444445,37,0.9444444444444445,0.000798,10,37,0.9444444444444445,0.010023,129,36,0.9295774647887323,0.049214,621,37,0.9444444444444445,0.100041,1243,37,0.9444444444444445,0.252382,3162,38,0.9315068493150684,0.511438,6397
1866,2,1,37,0.9166666666666667,37,0.9166666666666667,0.001278,15,38,0.9315068493150684,0.009724,122,37,0.9166666666666667,0.05056,631,38,0.9315068493150684,0.098552,1217,39,0.8918918918918919,0.248351,3110,38,0.904109589041096,0.505035,6321
1867,2,1,37,0.9444444444444445,37,0.9444444444444445,0.000565,7,36,0.9295774647887323,0.008833,109,36,0.9295774647887323,0.053442,669,37,0.9166666666666667,0.100406,1247,38,0.958904109589041,0.253626,3179,36,0.9295774647887323,0.50447,6315
1868,2,1,37,0.9166666666666667,37,0.9166666666666667,0.000736,9,37,0.9166666666666667,0.008962,111,37,0.9166666666666667,0.048837,604,38,0.9315068493150684,0.09752,1218,38,0.9315068493150684,0.254808,3179,37,0.8611111111111112,0.503312,6304
1869,2,1,36,0.9714285714285714,36,0.9714285714285714,0.000992,12,35,0.9565217391304348,0.009382,117,35,0.9565217391304348,0.052027,642,37,0.9577464788732395,0.103394,1285,36,0.9428571428571428,0.255622,3214,37,0.9295774647887325,0.500862,6285
1870,2,1,35,0.9565217391304348,35,0.9565217391304348,0.000651,9,35,0.9565217391304348,0.010683,129,35,0.9565217391304348,0.048895,617,35,0.9565217391304348,0.10186,1276,34,0.9411764705882353,0.247336,3092,39,0.8767123287671232,0.496778,6209
1871,2,1,36,0.9142857142857143,36,0.9142857142857143,0.000852,11,36,0.9142857142857143,0.010357,127,38,0.9444444444444444,0.049992,620,38,0.8888888888888888,0.099413,1242,38,0.861111111111111,0.255537,3184,41,0.8800000000000001,0.495859,6202
1872,2,1,36,0.9714285714285714,36,0.9714285714285714,0.001301,16,36,0.9714285714285714,0.009993,123,34,0.9117647058823528,0.052468,655,36,0.9714285714285714,0.102695,1284,36,0.9428571428571428,0.252999,3160,39,0.9315068493150686,0.501584,6289
1873,2,1,37,0.9577464788732395,37,0.9577464788732395,0.001193,16,37,0.9577464788732395,0.009554,118,37,0.9577464788732395,0.051626,640,37,0.9577464788732395,0.098922,1242,36,0.9428571428571428,0.25043,3126,37,0.9014084507042254,0.498448,6233
1874,2,1,35,0.9428571428571428,35,0.9428571428571428,0.001224,15,35,0.9428571428571428,0.00936,121,34,0.9275362318840579,0.050411,625,35,0.9428571428571428,0.09956,1244,36,0.8732394366197184,0.254494,3177,37,0.9166666666666667,0.503286,6295
1875,2,1,35,0.9142857142857143,35,0.9142857142857143,0.001224,15,35,0.9142857142857143,0.010211,128,35,0.9142857142857143,0.054322,679,37,0.888888888888889,0.100943,1257,36,0.8732394366197184,0.253405,3166,37,0.9166666666666667,0.497863,6230
1876,2,1,35,0.9142857142857143,35,0.9142857142857143,0.000736,9,35,0.9142857142857143,0.009046,115,36,0.9295774647887323,0.054445,679,37,0.888888888888889,0.100883,1267,39,0.8378378378378378,0.250326,3125,36,0.8450704225352113,0.497129,6229
1877,2,1,35,0.9295774647887323,35,0.9295774647887323,0.000875,11,36,0.9166666666666666,0.010055,123,35,0.9295774647887323,0.051657,646,37,0.8767123287671232,0.098105,1219,36,0.9166666666666666,0.256054,3207,37,0.8767123287671232,0.50238,6291
1878,2,1,35,0.9295774647887323,35,0.9295774647887323,0.001023,12,34,0.9142857142857143,0.010992,138,34,0.9142857142857143,0.05182,646,35,0.9295774647887323,0.09502,1186,37,0.8767123287671232,0.255915,3192,35,0.9014084507042254,0.500708,6281
1879,2,1,39,0.9066666666666667,39,0.9066666666666667,0.001193,14,40,0.9210526315789473,0.011195,140,40,0.9210526315789473,0.052366,656,38,0.8918918918918918,0.098352,1223,41,0.9090909090909091,0.253651,3169,40,0.8947368421052632,0.503393,6293
1880,2,1,40,0.8947368421052632,40,0.8947368421052632,0.000906,11,39,0.9066666666666667,0.009854,124,39,0.8799999999999999,0.048363,600,38,0.8918918918918918,0.096814,1200,40,0.9210526315789473,0.248657,3100,40,0.8684210526315789,0.497564,6243
1881,2,1,38,0.9599999999999999,38,0.9599999999999999,0.000852,10,38,0.9599999999999999,0.01008,125,37,0.9459459459459459,0.049221,610,37,0.9459459459459459,0.103498,1288,39,0.9473684210526315,0.250591,3131,39,0.8947368421052632,0.499848,6246
1882,2,1,38,0.9599999999999999,38,0.9599999999999999,0.000736,9,38,0.9599999999999999,0.010118,128,38,0.9599999999999999,0.052599,655,39,0.9210526315789475,0.099733,1243,39,0.9473684210526315,0.250545,3126,39,0.8947368421052632,0.506113,6327
1883,2,1,39,0.9473684210526315,39,0.9473684210526315,0.001193,14,39,0.9473684210526315,0.009343,116,38,0.9333333333333332,0.050794,632,40,0.935064935064935,0.108025,1352,43,0.85,0.252995,3145,40,0.8571428571428571,0.503452,6293
1884,2,1,39,0.9473684210526315,39,0.9473684210526315,0.000821,11,39,0.9473684210526315,0.010552,133,38,0.9333333333333332,0.052004,643,38,0.9333333333333332,0.101809,1258,39,0.9210526315789475,0.24959,3128,38,0.9333333333333332,0.499563,6257
1885,2,1,38,0.9599999999999999,38,0.9599999999999999,0.000937,11,39,0.9473684210526315,0.010568,131,39,0.9473684210526315,0.049025,612,39,0.9473684210526315,0.098305,1225,39,0.868421052631579,0.256511,3196,41,0.8717948717948718,0.504482,6303
1886,2,1,38,0.9333333333333332,38,0.9333333333333332,0.001356,18,38,0.9333333333333332,0.009739,120,40,0.935064935064935,0.048834,613,39,0.9210526315789475,0.097551,1218,40,0.9090909090909091,0.249598,3130,41,0.8974358974358975,0.500181,6249
1887,2,1,40,0.935064935064935,40,0.935064935064935,0.000682,9,40,0.935064935064935,0.010337,130,40,0.9090909090909091,0.050832,632,37,0.918918918918919,0.103455,1281,42,0.860759493670886,0.250574,3133,41,0.8974358974358975,0.500077,6263
1888,2,1,39,0.9210526315789475,39,0.9210526315789475,0.000875,11,39,0.9210526315789475,0.008708,113,40,0.935064935064935,0.048117,594,41,0.8974358974358975,0.101434,1259,39,0.8947368421052632,0.245383,3077,42,0.8860759493670887,0.501889,6280
1889,2,1,40,0.935064935064935,40,0.935064935064935,0.000852,10,40,0.935064935064935,0.00846,109,41,0.923076923076923,0.048654,605,39,0.9210526315789475,0.104934,1312,40,0.935064935064935,0.254311,3179,39,0.8947368421052632,0.497388,6221
1890,2,1,38,0.972972972972973,38,0.972972972972973,0.00096,12,39,0.9600000000000001,0.009739,123,38,0.9459459459459458,0.052915,658,38,0.9459459459459458,0.100965,1261,38,0.972972972972973,0.247225,3085,39,0.9333333333333333,0.499183,6231
1891,2,1,40,0.961038961038961,40,0.961038961038961,0.000906,11,40,0.961038961038961,0.010064,127,39,0.9473684210526315,0.048919,615,39,0.9473684210526315,0.099355,1226,37,0.918918918918919,0.249207,3112,39,0.8947368421052632,0.503895,6307
1892,2,1,40,0.935064935064935,40,0.935064935064935,0.000992,13,40,0.935064935064935,0.011165,141,40,0.935064935064935,0.049044,614,40,0.935064935064935,0.097029,1202,40,0.9090909090909091,0.251347,3141,38,0.9066666666666667,0.502396,6291
1893,2,1,38,0.9459459459459458,38,0.9459459459459458,0.000767,10,38,0.9459459459459458,0.011048,137,38,0.9459459459459458,0.048536,614,38,0.9459459459459458,0.102067,1267,40,0.8947368421052632,0.254474,3165,39,0.9333333333333333,0.501725,6278
1894,2,1,39,0.9333333333333333,39,0.9333333333333333,0.001619,20,39,0.9333333333333333,0.009955,125,39,0.9333333333333333,0.051108,635,40,0.9210526315789473,0.101312,1265,39,0.9333333333333333,0.247802,3094,41,0.9090909090909091,0.499367,6255
1895,2,1,39,0.9333333333333333,39,0.9333333333333333,0.000682,9,40,0.9473684210526316,0.011015,140,40,0.9473684210526316,0.051955,656,39,0.9600000000000001,0.102637,1280,40,0.9473684210526316,0.250594,3126,37,0.9041095890410958,0.50451,6309
1896,2,1,38,0.9459459459459458,38,0.9459459459459458,0.000736,10,38,0.9459459459459458,0.010947,137,38,0.918918918918919,0.050514,635,38,0.9459459459459458,0.100511,1253,40,0.8947368421052632,0.257332,3217,39,0.8799999999999999,0.491764,6161
1897,2,1,38,0.918918918918919,38,0.918918918918919,0.001131,14,38,0.918918918918919,0.009065,115,38,0.918918918918919,0.051832,647,37,0.9315068493150684,0.104213,1290,40,0.8684210526315789,0.247585,3106,40,0.8421052631578948,0.501273,6276
1898,2,1,41,0.923076923076923,41,0.923076923076923,0.00086,12,42,0.9367088607594937,0.008856,109,41,0.923076923076923,0.048983,613,42,0.9367088607594937,0.096172,1198,41,0.8974358974358975,0.254263,3191,38,0.88,0.503198,6268
1899,2,1,40,0.935064935064935,40,0.935064935064935,0.000969,12,40,0.935064935064935,0.007864,98,40,0.935064935064935,0.050127,628,39,0.9210526315789475,0.102551,1285,38,0.9066666666666667,0.251231,3140,38,0.88,0.50033,6259
1900,2,1,41,0.923076923076923,41,0.923076923076923,0.001364,17,41,0.923076923076923,0.009692,122,41,0.8974358974358975,0.051372,638,40,0.9090909090909091,0.101576,1270,39,0.8947368421052632,0.250821,3131,38,0.88,0.501464,6262
1901,2,1,36,0.9315068493150684,36,0.9315068493150684,0.001193,14,36,0.9315068493150684,0.011297,147,38,0.9333333333333332,0.047867,604,36,0.9315068493150684,0.106878,1329,36,0.9315068493150684,0.250553,3126,36,0.8767123287671232,0.505563,6323
1902,2,1,37,0.9459459459459459,37,0.9459459459459459,0.001015,13,37,0.9459459459459459,0.010691,130,37,0.8918918918918919,0.052957,655,37,0.9459459459459459,0.100267,1259,37,0.8918918918918919,0.253865,3167,38,0.88,0.502564,6266
1903,2,1,38,0.9333333333333332,37,0.9459459459459459,0.001085,14,37,0.9459459459459459,0.010227,126,37,0.9459459459459459,0.049157,609,37,0.9459459459459459,0.106182,1316,37,0.918918918918919,0.249516,3108,36,0.8767123287671232,0.498931,6237
1904,2,1,37,0.918918918918919,37,0.918918918918919,0.001108,13,37,0.918918918918919,0.008615,108,37,0.918918918918919,0.05059,634,36,0.9041095890410958,0.099104,1225,38,0.88,0.25395,3164,39,0.8421052631578947,0.500053,6269
1905,2,1,38,0.9333333333333332,38,0.9333333333333332,0.001247,17,38,0.9333333333333332,0.010196,125,37,0.9459459459459459,0.048831,611,36,0.9041095890410958,0.102073,1281,38,0.88,0.248824,3125,37,0.8918918918918919,0.500733,6284
1906,2,1,36,0.9315068493150684,36,0.9041095890410958,0.000937,12,37,0.918918918918919,0.009761,120,37,0.8918918918918919,0.049821,621,36,0.9315068493150684,0.101778,1275,36,0.8767123287671232,0.25779,3219,38,0.8533333333333334,0.497953,6248
