frame,n_gt,f1_clean,f1_ego,f1_p1,n_box_clean,n_box_ego,n_box_p1,p1_identical_to_ego
1154,20,0.7692307692307692,0.588235294117647,0.6111111111111112,19,14,16,0
1155,20,0.717948717948718,0.6060606060606061,0.6111111111111112,19,13,16,0
1156,20,0.7894736842105262,0.6470588235294117,0.5945945945945946,18,14,17,0
1157,20,0.7894736842105262,0.6,0.5714285714285715,18,10,15,0
1158,20,0.7567567567567567,0.6060606060606061,0.6486486486486486,17,13,17,0
1159,20,0.7567567567567567,0.6451612903225806,0.6666666666666665,17,11,16,0
1160,20,0.7894736842105262,0.5625000000000001,0.6111111111111112,18,12,16,0
1161,20,0.8000000000000002,0.588235294117647,0.5945945945945946,20,14,17,0
1162,20,0.8205128205128205,0.6857142857142857,0.6486486486486486,19,15,17,0
1163,21,0.7027027027027026,0.6285714285714286,0.6315789473684211,16,14,17,0
1164,20,0.7567567567567567,0.6666666666666667,0.6857142857142857,17,13,15,0
1165,20,0.75,0.625,0.6285714285714286,20,12,15,0
1166,21,0.7567567567567567,0.6470588235294118,0.6666666666666666,16,13,15,0
1167,20,0.7894736842105262,0.6874999999999999,0.6666666666666665,18,12,16,0
1168,20,0.717948717948718,0.6666666666666667,0.6666666666666665,19,13,16,0
1169,20,0.7368421052631577,0.6470588235294117,0.6666666666666665,18,14,16,0
1170,20,0.8,0.6470588235294117,0.6666666666666665,15,14,16,0
1171,20,0.7692307692307692,0.6285714285714286,0.6857142857142857,19,15,15,0
1172,20,0.7777777777777777,0.6060606060606061,0.6470588235294117,16,13,14,0
1173,20,0.8333333333333334,0.6874999999999999,0.6666666666666665,16,12,16,0
1174,20,0.7368421052631577,0.6285714285714286,0.6486486486486486,18,15,17,0
1175,20,0.717948717948718,0.6470588235294117,0.6486486486486486,19,14,17,0
1176,20,0.75,0.6874999999999999,0.6486486486486486,20,12,17,0
1177,20,0.7567567567567567,0.5806451612903226,0.6285714285714286,17,11,15,0
1178,20,0.7692307692307692,0.625,0.5945945945945946,19,12,17,0
1179,20,0.7692307692307692,0.6470588235294117,0.6666666666666665,19,14,16,0
1180,20,0.8205128205128205,0.6666666666666667,0.6486486486486486,19,13,17,0
1181,20,0.7368421052631577,0.6470588235294117,0.6486486486486486,18,14,17,0
1182,20,0.7368421052631577,0.6060606060606061,0.6111111111111112,18,13,16,0
1183,20,0.7567567567567567,0.6470588235294117,0.6857142857142857,17,14,15,0
1184,21,0.7804878048780488,0.6857142857142857,0.6315789473684211,20,14,17,0
1185,20,0.7567567567567567,0.6666666666666667,0.6666666666666665,17,13,16,0
1186,20,0.7368421052631577,0.6060606060606061,0.6666666666666665,18,13,16,0
1187,20,0.7692307692307692,0.6285714285714286,0.6666666666666665,19,15,16,0
1188,20,0.7777777777777777,0.625,0.6666666666666665,16,12,16,0
1189,20,0.7567567567567567,0.6666666666666667,0.6666666666666665,17,13,16,0
1190,20,0.7368421052631577,0.6060606060606061,0.6285714285714286,18,13,15,0
1191,20,0.75,0.625,0.5945945945945946,20,12,17,0
1192,20,0.7777777777777777,0.625,0.6111111111111112,16,12,16,0
1193,20,0.7692307692307692,0.6060606060606061,0.6111111111111112,19,13,16,0
1194,20,0.7692307692307692,0.6060606060606061,0.5945945945945946,19,13,17,0
1195,20,0.7368421052631577,0.6060606060606061,0.6111111111111112,18,13,16,0
1196,20,0.7692307692307692,0.6470588235294117,0.6111111111111112,19,14,16,0
1197,20,0.717948717948718,0.588235294117647,0.5945945945945946,19,14,17,0
1198,20,0.7692307692307692,0.5714285714285715,0.5945945945945946,19,15,17,0
1199,20,0.7567567567567567,0.5714285714285715,0.6111111111111112,17,15,16,0
1200,20,0.7894736842105262,0.588235294117647,0.6285714285714286,18,14,15,0
1201,20,0.8000000000000002,0.6470588235294117,0.6111111111111112,20,14,16,0
1202,20,0.7692307692307692,0.625,0.6111111111111112,19,12,16,0
1203,20,0.7567567567567567,0.5625000000000001,0.588235294117647,17,12,14,0
1204,20,0.7894736842105262,0.588235294117647,0.6111111111111112,18,14,16,0
1205,20,0.8421052631578948,0.6470588235294117,0.6111111111111112,18,14,16,0
1206,20,0.7567567567567567,0.6666666666666667,0.5714285714285715,17,13,15,0
1207,20,0.8000000000000002,0.5454545454545455,0.5714285714285715,20,13,15,0
1208,20,0.7692307692307692,0.588235294117647,0.6285714285714286,19,14,15,0
1209,20,0.7567567567567567,0.625,0.6285714285714286,17,12,15,0
1210,20,0.7894736842105262,0.6470588235294117,0.6285714285714286,18,14,15,0
1211,20,0.7777777777777777,0.625,0.6111111111111112,16,12,16,0
1212,20,0.7368421052631577,0.5294117647058824,0.5714285714285715,18,14,15,0
1213,20,0.8205128205128205,0.5294117647058824,0.5714285714285715,19,14,15,0
1214,20,0.7777777777777777,0.5454545454545455,0.5555555555555556,16,13,16,0
1215,20,0.7692307692307692,0.588235294117647,0.5128205128205129,19,14,19,0
1216,20,0.8205128205128205,0.6060606060606061,0.588235294117647,19,13,14,0
1217,20,0.7894736842105262,0.6060606060606061,0.5555555555555556,18,13,16,0
1218,20,0.7894736842105262,0.6470588235294117,0.6666666666666667,18,14,13,0
1219,20,0.7894736842105262,0.625,0.6470588235294117,18,12,14,0
1220,20,0.7894736842105262,0.625,0.5641025641025641,18,12,19,0
1221,20,0.8205128205128205,0.625,0.625,19,12,12,0
1222,20,0.8108108108108107,0.5806451612903226,0.588235294117647,17,11,14,0
1223,20,0.7567567567567567,0.5454545454545455,0.5714285714285715,17,13,15,0
1224,20,0.7368421052631577,0.5806451612903226,0.588235294117647,18,11,14,0
1225,20,0.8205128205128205,0.5454545454545455,0.588235294117647,19,13,14,0
1226,20,0.7567567567567567,0.5625000000000001,0.588235294117647,17,12,14,0
1227,20,0.7894736842105262,0.588235294117647,0.588235294117647,18,14,14,0
1228,20,0.7567567567567567,0.5806451612903226,0.625,17,11,12,0
1229,20,0.7777777777777777,0.625,0.625,16,12,12,0
1230,20,0.7894736842105262,0.6060606060606061,0.588235294117647,18,13,14,0
1231,20,0.75,0.6060606060606061,0.5714285714285715,20,13,15,0
1232,20,0.7567567567567567,0.625,0.6111111111111112,17,12,16,0
1233,20,0.8108108108108107,0.6666666666666667,0.6486486486486486,17,13,17,0
1234,48,0.8297872340425533,0.7674418604651162,0.6881720430107527,46,38,45,0
1235,48,0.8602150537634408,0.75,0.7096774193548386,45,40,45,0
1236,48,0.8387096774193549,0.8089887640449439,0.7872340425531915,45,41,46,0
1237,48,0.8602150537634408,0.7865168539325843,0.7659574468085107,45,41,46,0
1238,48,0.851063829787234,0.7764705882352941,0.6956521739130435,46,37,44,0
1239,48,0.851063829787234,0.8045977011494253,0.7216494845360826,46,39,49,0
1240,48,0.8602150537634408,0.8139534883720931,0.7216494845360826,45,38,49,0
1241,48,0.8723404255319149,0.8275862068965517,0.7142857142857142,46,39,50,0
1242,48,0.8478260869565218,0.7529411764705882,0.7096774193548386,44,37,45,0
1243,48,0.8791208791208791,0.7816091954022988,0.7216494845360826,43,39,49,0
1244,48,0.8387096774193549,0.7816091954022988,0.723404255319149,45,39,46,0
1245,48,0.8297872340425533,0.7142857142857143,0.6530612244897959,46,36,50,0
1246,48,0.851063829787234,0.7555555555555556,0.7083333333333334,46,42,48,0
1247,48,0.851063829787234,0.7272727272727272,0.723404255319149,46,40,46,0
1248,48,0.8333333333333334,0.7865168539325843,0.7368421052631579,48,41,47,0
1249,47,0.8695652173913044,0.7560975609756098,0.711111111111111,45,35,43,0
1250,47,0.8387096774193549,0.7317073170731707,0.7191011235955055,46,35,42,0
1251,48,0.8421052631578947,0.7045454545454546,0.6595744680851064,47,40,46,0
1252,48,0.8421052631578947,0.75,0.723404255319149,47,40,46,0
1253,48,0.8421052631578947,0.75,0.7311827956989247,47,40,45,0
1254,48,0.8387096774193549,0.7191011235955055,0.6947368421052632,45,41,47,0
1255,48,0.8387096774193549,0.7640449438202247,0.7368421052631579,45,41,47,0
1256,48,0.8478260869565218,0.7415730337078651,0.7311827956989247,44,41,45,0
1257,49,0.8571428571428571,0.6976744186046512,0.673469387755102,49,37,49,0
1258,49,0.8659793814432989,0.7586206896551724,0.7083333333333333,48,38,47,0
1259,49,0.8421052631578948,0.7777777777777778,0.7446808510638298,46,41,45,0
1260,49,0.8041237113402061,0.7272727272727272,0.6875000000000001,48,39,47,0
1261,49,0.8421052631578948,0.7555555555555555,0.723404255319149,46,41,45,0
1262,49,0.7872340425531914,0.7415730337078652,0.7083333333333333,45,40,47,0
1263,49,0.8085106382978723,0.7640449438202247,0.723404255319149,45,40,45,0
1264,49,0.8,0.7586206896551724,0.7173913043478259,46,38,43,0
1265,49,0.8297872340425533,0.7906976744186046,0.723404255319149,45,37,45,0
1266,49,0.851063829787234,0.735632183908046,0.7096774193548386,45,38,44,0
1267,49,0.8333333333333334,0.7294117647058823,0.7216494845360826,47,36,48,0
1268,49,0.8247422680412372,0.735632183908046,0.6881720430107526,48,38,44,0
1269,49,0.845360824742268,0.7209302325581396,0.6808510638297872,48,37,45,0
1270,49,0.8333333333333334,0.6904761904761905,0.6813186813186813,47,35,42,0
1271,49,0.845360824742268,0.7058823529411765,0.7096774193548386,48,36,44,0
1272,49,0.8571428571428571,0.7294117647058823,0.7173913043478259,49,36,43,0
1273,49,0.875,0.7906976744186046,0.7526881720430106,47,37,44,0
1274,49,0.875,0.7954545454545455,0.7692307692307692,47,39,42,0
1275,49,0.8541666666666667,0.7674418604651163,0.7578947368421053,47,37,46,0
1276,49,0.8541666666666667,0.7692307692307692,0.7142857142857143,47,42,49,0
1277,49,0.875,0.7954545454545455,0.7741935483870968,47,39,44,0
1278,49,0.8659793814432989,0.7777777777777778,0.7741935483870968,48,41,44,0
1279,49,0.8865979381443299,0.7954545454545455,0.7578947368421053,48,39,46,0
1280,49,0.8541666666666667,0.7674418604651163,0.7608695652173914,47,37,43,0
1281,49,0.875,0.7727272727272728,0.7446808510638298,47,39,45,0
1282,49,0.851063829787234,0.7529411764705882,0.7252747252747253,45,36,42,0
1283,49,0.8541666666666667,0.7586206896551724,0.7311827956989247,47,38,44,0
1284,49,0.8775510204081631,0.7674418604651163,0.7157894736842104,49,37,46,0
1285,49,0.8723404255319148,0.7764705882352941,0.7956989247311828,45,36,44,0
1286,49,0.845360824742268,0.7640449438202247,0.723404255319149,48,40,45,0
1287,49,0.888888888888889,0.7441860465116279,0.7173913043478259,50,37,43,0
1288,49,0.8979591836734694,0.7674418604651163,0.7446808510638298,49,37,45,0
1289,50,0.888888888888889,0.8131868131868132,0.7708333333333333,49,41,46,0
1290,50,0.8775510204081632,0.7586206896551725,0.7368421052631577,48,37,45,0
1291,50,0.9,0.7640449438202247,0.7578947368421052,50,39,45,0
1292,50,0.8686868686868686,0.7191011235955057,0.6947368421052631,49,39,45,0
1293,50,0.8775510204081632,0.8089887640449438,0.7551020408163266,48,39,48,0
1294,50,0.8979591836734694,0.7777777777777777,0.7659574468085107,48,40,44,0
1295,50,0.888888888888889,0.7555555555555556,0.7659574468085107,49,40,44,0
1296,50,0.8571428571428572,0.7777777777777777,0.7708333333333333,48,40,46,0
1297,50,0.8421052631578948,0.7865168539325842,0.7526881720430109,45,39,43,0
1298,50,0.8749999999999999,0.7999999999999999,0.7676767676767676,46,40,49,0
1299,50,0.9183673469387755,0.7586206896551725,0.7083333333333334,48,37,46,0
1300,50,0.8979591836734694,0.7912087912087912,0.7628865979381443,48,41,47,0
1301,50,0.8510638297872342,0.7500000000000001,0.7157894736842104,44,38,45,0
1302,50,0.9090909090909091,0.7777777777777777,0.7446808510638298,49,40,44,0
1303,50,0.8842105263157894,0.7777777777777777,0.7446808510638298,45,40,44,0
1304,50,0.8958333333333334,0.782608695652174,0.7422680412371133,46,42,47,0
1305,50,0.8723404255319149,0.7777777777777777,0.7608695652173915,44,40,42,0
1306,49,0.8936170212765957,0.8045977011494253,0.8085106382978723,45,38,45,0
1307,49,0.8297872340425533,0.7640449438202247,0.7391304347826086,45,40,43,0
1308,50,0.8686868686868686,0.7555555555555556,0.7555555555555556,49,40,40,0
1309,50,0.8541666666666666,0.7415730337078651,0.717391304347826,46,39,42,0
1310,50,0.8686868686868686,0.7692307692307692,0.7578947368421052,49,41,45,0
1311,50,0.8958333333333334,0.7727272727272727,0.7741935483870969,46,38,43,0
1312,50,0.8865979381443299,0.7692307692307692,0.7474747474747474,47,41,49,0
1313,50,0.8686868686868686,0.7912087912087912,0.7578947368421052,49,41,45,0
1314,50,0.8958333333333334,0.7865168539325842,0.7474747474747474,46,39,49,0
1315,49,0.8958333333333333,0.75,0.7422680412371135,47,39,48,0
1316,48,0.9072164948453607,0.7777777777777777,0.7422680412371135,49,42,49,0
1317,48,0.9032258064516129,0.8351648351648352,0.7789473684210526,45,43,47,0
1318,50,0.8659793814432989,0.7692307692307692,0.7291666666666667,47,41,46,0
1319,50,0.8775510204081632,0.8387096774193548,0.7916666666666667,48,43,46,0
1320,50,0.9072164948453608,0.8131868131868132,0.7628865979381443,47,41,47,0
1321,50,0.8631578947368421,0.7692307692307692,0.7835051546391754,45,41,47,0
1322,50,0.8749999999999999,0.7999999999999999,0.8247422680412372,46,40,47,0
1323,50,0.8541666666666666,0.7640449438202247,0.7835051546391754,46,39,47,0
1324,50,0.8749999999999999,0.8172043010752689,0.7959183673469388,46,43,48,0
1325,50,0.8631578947368421,0.8043478260869565,0.8,45,42,45,0
1326,50,0.8865979381443299,0.8043478260869565,0.7755102040816326,47,42,48,0
1327,50,0.8865979381443299,0.8043478260869565,0.7708333333333333,47,42,46,0
1328,50,0.8865979381443299,0.7912087912087912,0.8,47,41,45,0
1329,50,0.8979591836734694,0.8260869565217391,0.7916666666666667,48,42,46,0
1330,50,0.9292929292929293,0.7912087912087912,0.7741935483870969,49,41,43,0
1331,50,0.9072164948453608,0.8222222222222222,0.8172043010752689,47,40,43,0
1332,50,0.9183673469387755,0.7816091954022989,0.7578947368421052,48,37,45,0
1333,49,0.8936170212765957,0.7816091954022989,0.7789473684210526,45,38,46,0
1334,49,0.9183673469387755,0.7586206896551724,0.7608695652173914,49,38,43,0
1335,49,0.8571428571428571,0.7692307692307692,0.7422680412371135,49,42,48,0
1336,50,0.8979591836734694,0.7500000000000001,0.7291666666666667,48,38,46,0
1337,50,0.9108910891089109,0.7252747252747254,0.7070707070707072,51,41,49,0
1338,50,0.88,0.7333333333333334,0.7346938775510204,50,40,48,0
1339,50,0.8865979381443299,0.7472527472527474,0.7368421052631577,47,41,45,0
1340,50,0.8979591836734694,0.7472527472527474,0.7291666666666667,48,41,46,0
1341,50,0.8659793814432989,0.7472527472527474,0.7446808510638298,47,41,44,0
1342,50,0.8979591836734694,0.7415730337078651,0.7096774193548386,48,39,43,0
1343,50,0.8749999999999999,0.7356321839080459,0.7157894736842104,46,37,45,0
1344,50,0.8865979381443299,0.7111111111111111,0.7096774193548386,47,40,43,0
1345,50,0.8631578947368421,0.7045454545454546,0.702127659574468,45,38,44,0
1346,50,0.8659793814432989,0.7500000000000001,0.7311827956989247,47,38,43,0
1347,50,0.8842105263157894,0.7356321839080459,0.6956521739130435,45,37,42,0
1348,50,0.8842105263157894,0.7126436781609196,0.6739130434782609,45,37,42,0
1349,50,0.8842105263157894,0.7126436781609196,0.6739130434782609,45,37,42,0
1350,50,0.8958333333333334,0.7126436781609196,0.6947368421052631,46,37,45,0
1351,50,0.8842105263157894,0.7674418604651163,0.7234042553191491,45,36,44,0
1352,50,0.8958333333333334,0.7586206896551725,0.7234042553191491,46,37,44,0
1353,50,0.8421052631578948,0.7126436781609196,0.6956521739130435,45,37,42,0
1354,50,0.8659793814432989,0.7191011235955057,0.6881720430107526,47,39,43,0
1355,50,0.8865979381443299,0.7865168539325842,0.7789473684210526,47,39,45,0
1356,50,0.8659793814432989,0.7777777777777777,0.7291666666666667,47,40,46,0
1357,50,0.8842105263157894,0.7640449438202247,0.7578947368421052,45,39,45,0
1358,50,0.8936170212765958,0.7816091954022989,0.7446808510638298,44,37,44,0
1359,50,0.8631578947368421,0.7555555555555556,0.7526881720430109,45,40,43,0
1360,50,0.8631578947368421,0.7816091954022989,0.7446808510638298,45,37,44,0
1361,50,0.8631578947368421,0.7727272727272727,0.7692307692307692,45,38,41,0
1362,50,0.8723404255319149,0.7586206896551725,0.7500000000000001,44,37,38,0
1363,50,0.8541666666666666,0.7415730337078651,0.7472527472527474,46,39,41,0
1364,50,0.8842105263157894,0.7727272727272727,0.7912087912087912,45,38,41,0
1365,50,0.8510638297872342,0.7999999999999999,0.7872340425531915,44,40,44,0
1366,50,0.8842105263157894,0.7777777777777777,0.7608695652173915,45,40,42,0
1367,50,0.8817204301075269,0.8181818181818181,0.7872340425531915,43,38,44,0
1368,50,0.8387096774193548,0.7727272727272727,0.7391304347826089,43,38,42,0
1369,50,0.8631578947368421,0.7727272727272727,0.782608695652174,45,38,42,0
1370,51,0.8749999999999999,0.7956989247311828,0.7551020408163265,45,42,47,0
1371,51,0.8631578947368421,0.7692307692307692,0.7526881720430109,44,40,42,0
1372,51,0.8387096774193549,0.7608695652173912,0.7500000000000001,42,41,45,0
1373,51,0.865979381443299,0.7472527472527473,0.736842105263158,46,40,44,0
1374,51,0.8631578947368421,0.7777777777777778,0.7659574468085107,44,39,43,0
1375,51,0.8421052631578948,0.7777777777777778,0.7741935483870968,44,39,42,0
1376,51,0.8723404255319148,0.7727272727272727,0.7912087912087913,43,37,40,0
1377,51,0.865979381443299,0.7777777777777778,0.7916666666666666,46,39,45,0
1378,51,0.845360824742268,0.782608695652174,0.7789473684210527,46,41,44,0
1379,51,0.8775510204081632,0.7956989247311828,0.7708333333333334,47,42,45,0
1380,51,0.8775510204081632,0.8,0.7835051546391751,47,44,46,0
1381,51,0.8749999999999999,0.8043478260869564,0.7916666666666666,45,41,45,0
1382,51,0.8737864077669903,0.8172043010752689,0.8297872340425532,52,42,43,0
1383,51,0.8775510204081632,0.8172043010752689,0.8,47,42,44,0
1384,51,0.8979591836734694,0.8172043010752689,0.8210526315789474,47,42,44,0
1385,51,0.9090909090909091,0.8297872340425532,0.8,48,43,49,0
1386,51,0.888888888888889,0.8297872340425532,0.8163265306122448,48,43,47,0
1387,51,0.8979591836734694,0.8210526315789474,0.7959183673469387,47,44,47,0
1388,51,0.8775510204081632,0.8,0.7959183673469387,47,44,47,0
1389,51,0.8979591836734694,0.7956989247311828,0.7959183673469387,47,42,47,0
1390,51,0.888888888888889,0.8085106382978724,0.8,48,43,49,0
1391,51,0.8686868686868686,0.8210526315789474,0.7959183673469387,48,44,47,0
1392,51,0.888888888888889,0.8085106382978724,0.8041237113402062,48,43,46,0
1393,51,0.9090909090909091,0.8421052631578948,0.8200000000000001,48,44,49,0
1394,50,0.8865979381443299,0.8260869565217391,0.7755102040816326,47,42,48,0
1395,50,0.9090909090909091,0.8387096774193548,0.8085106382978724,49,43,44,0
1396,49,0.8865979381443299,0.8387096774193548,0.7959183673469388,48,44,49,0
1397,49,0.8659793814432989,0.8172043010752688,0.7755102040816326,48,44,49,0
1398,49,0.8842105263157894,0.7912087912087913,0.7708333333333333,46,42,47,0
1399,48,0.8936170212765957,0.7954545454545454,0.7835051546391752,46,40,49,0
1400,49,0.8817204301075268,0.7912087912087913,0.7499999999999999,44,42,47,0
1401,48,0.8723404255319149,0.8131868131868132,0.7551020408163266,46,43,50,0
1402,48,0.8723404255319149,0.7999999999999999,0.7872340425531915,46,42,46,0
1403,48,0.851063829787234,0.8085106382978724,0.7916666666666666,46,46,48,0
1404,49,0.8958333333333333,0.8387096774193548,0.7799999999999999,47,44,51,0
1405,49,0.8958333333333333,0.8085106382978723,0.7878787878787878,47,45,50,0
1406,49,0.9072164948453607,0.8478260869565216,0.8421052631578948,48,43,46,0
1407,49,0.9278350515463918,0.8478260869565216,0.8421052631578948,48,43,46,0
1408,49,0.9263157894736843,0.8602150537634408,0.8541666666666667,46,44,47,0
1409,50,0.9387755102040817,0.8387096774193548,0.8282828282828283,48,43,49,0
1410,50,0.9387755102040817,0.8421052631578948,0.803921568627451,48,45,52,0
1411,50,0.9306930693069307,0.8541666666666666,0.8235294117647058,51,46,52,0
1412,50,0.9292929292929293,0.8333333333333333,0.8000000000000002,49,46,50,0
1413,49,0.9292929292929293,0.8631578947368421,0.8118811881188118,50,46,52,0
1414,50,0.94,0.7872340425531915,0.76,50,44,50,0
1415,50,0.92,0.8421052631578948,0.82,50,45,50,0
1416,50,0.9306930693069307,0.8387096774193548,0.7843137254901961,51,43,52,0
1417,50,0.9183673469387755,0.8125,0.792079207920792,48,46,51,0
1418,50,0.9090909090909091,0.8817204301075269,0.8399999999999999,49,43,50,0
1419,50,0.9387755102040817,0.8723404255319149,0.8484848484848485,48,44,49,0
1420,50,0.9292929292929293,0.8817204301075269,0.836734693877551,49,43,48,0
1421,50,0.9292929292929293,0.8602150537634408,0.8541666666666666,49,43,46,0
1422,50,0.9183673469387755,0.8602150537634408,0.8659793814432989,48,43,47,0
1423,50,0.9494949494949495,0.8510638297872342,0.82,49,44,50,0
1424,51,0.92,0.8367346938775511,0.8076923076923077,49,47,53,0
1425,51,0.92,0.8541666666666666,0.8155339805825242,49,45,52,0
1426,51,0.9215686274509803,0.8367346938775511,0.7777777777777778,51,47,57,0
1427,51,0.9090909090909091,0.8421052631578948,0.8155339805825242,48,44,52,0
1428,51,0.92,0.8247422680412372,0.8235294117647058,49,46,51,0
1429,51,0.9108910891089109,0.8247422680412372,0.8349514563106797,50,46,52,0
1430,51,0.9,0.8247422680412372,0.7843137254901961,49,46,51,0
1431,51,0.9090909090909091,0.8247422680412372,0.8076923076923077,48,46,53,0
1432,51,0.8910891089108911,0.845360824742268,0.84,50,46,49,0
1433,51,0.8979591836734694,0.8541666666666666,0.8461538461538461,47,45,53,0
1434,51,0.9108910891089109,0.8247422680412372,0.8076923076923077,50,46,53,0
1435,51,0.92,0.8421052631578948,0.8235294117647058,49,44,51,0
1436,51,0.92,0.8333333333333334,0.7961165048543688,49,45,52,0
1437,50,0.8979591836734694,0.8453608247422681,0.8000000000000002,48,47,50,0
1438,50,0.9,0.8421052631578948,0.7450980392156863,50,45,52,0
1439,50,0.9387755102040817,0.8210526315789474,0.8000000000000002,48,45,50,0
1440,50,0.9278350515463918,0.8631578947368421,0.816326530612245,47,45,48,0
1441,50,0.9278350515463918,0.8260869565217391,0.78,47,42,50,0
1442,50,0.9278350515463918,0.8,0.7722772277227723,47,45,51,0
1443,50,0.9292929292929293,0.8749999999999999,0.82,49,46,50,0
1444,51,0.9090909090909091,0.8125,0.7843137254901961,48,45,51,0
1445,51,0.8979591836734694,0.8210526315789474,0.8118811881188118,47,44,50,0
1446,51,0.9292929292929293,0.8247422680412372,0.7450980392156863,48,46,51,0
1447,51,0.8823529411764706,0.8125,0.7722772277227723,51,45,50,0
1448,51,0.9090909090909091,0.8163265306122448,0.7961165048543688,48,47,52,0
1449,51,0.92,0.8163265306122448,0.7766990291262137,49,47,52,0
1450,51,0.8910891089108911,0.8200000000000001,0.7766990291262137,50,49,52,0
1451,51,0.8932038834951457,0.8282828282828283,0.7961165048543688,52,48,52,0
1452,51,0.9108910891089109,0.8333333333333334,0.7884615384615384,50,45,53,0
1453,51,0.9108910891089109,0.845360824742268,0.7924528301886793,50,46,55,0
1454,51,0.8910891089108911,0.8367346938775511,0.8118811881188118,50,47,50,0
1455,50,0.92,0.8333333333333333,0.7843137254901961,50,46,52,0
1456,50,0.9292929292929293,0.7835051546391754,0.78,49,47,50,0
1457,50,0.9387755102040817,0.8541666666666666,0.8155339805825242,48,46,53,0
1458,50,0.9072164948453608,0.8297872340425532,0.7878787878787878,47,44,49,0
1459,50,0.9387755102040817,0.8865979381443299,0.796116504854369,48,47,53,0
1460,50,0.9387755102040817,0.8421052631578948,0.82,48,45,50,0
1461,50,0.9072164948453608,0.8478260869565217,0.836734693877551,47,42,48,0
1462,50,0.9183673469387755,0.8297872340425532,0.8041237113402062,48,44,47,0
1463,50,0.9387755102040817,0.8421052631578948,0.8282828282828283,48,45,49,0
1464,50,0.9387755102040817,0.8541666666666666,0.8484848484848485,48,46,49,0
1465,50,0.9278350515463918,0.8723404255319149,0.8282828282828283,47,44,49,0
1466,50,0.92,0.8631578947368421,0.8571428571428572,50,45,48,0
1467,50,0.9387755102040817,0.8936170212765958,0.8659793814432989,48,44,47,0
1468,50,0.9183673469387755,0.8333333333333333,0.8118811881188118,48,46,51,0
1469,50,0.9108910891089109,0.8453608247422681,0.8399999999999999,51,47,50,0
1470,50,0.9292929292929293,0.836734693877551,0.792079207920792,49,48,51,0
1471,50,0.9292929292929293,0.8125,0.7722772277227723,49,46,51,0
1472,50,0.9183673469387755,0.8723404255319149,0.8514851485148515,48,44,51,0
1473,50,0.92,0.8453608247422681,0.8118811881188118,50,47,51,0
1474,50,0.9292929292929293,0.8541666666666666,0.8316831683168315,49,46,51,0
1475,50,0.9292929292929293,0.8749999999999999,0.8399999999999999,49,46,50,0
1476,50,0.9292929292929293,0.8,0.7524752475247525,49,45,51,0
1477,50,0.9387755102040817,0.8659793814432989,0.8484848484848485,48,47,49,0
1478,50,0.92,0.8041237113402062,0.7878787878787878,50,47,49,0
1479,50,0.9306930693069307,0.8659793814432989,0.82,51,47,50,0
1480,49,0.9090909090909091,0.8333333333333334,0.7920792079207921,50,47,52,0
1481,49,0.9090909090909091,0.8085106382978723,0.7628865979381444,50,45,48,0
1482,49,0.9166666666666666,0.8210526315789473,0.7959183673469388,47,46,49,0
1483,48,0.9166666666666666,0.8131868131868132,0.7708333333333333,48,43,48,0
1484,49,0.9166666666666666,0.8421052631578948,0.8282828282828283,47,46,50,0
1485,49,0.9183673469387755,0.8210526315789473,0.7959183673469388,49,46,49,0
1486,49,0.9278350515463918,0.8602150537634408,0.8163265306122449,48,44,49,0
1487,49,0.9183673469387755,0.8351648351648353,0.7878787878787878,49,42,50,0
1488,49,0.8936170212765957,0.8723404255319148,0.8,45,45,51,0
1489,49,0.9278350515463918,0.8602150537634408,0.845360824742268,48,44,48,0
1490,49,0.9183673469387755,0.8602150537634408,0.8421052631578948,49,44,46,0
1491,48,0.9263157894736843,0.8791208791208791,0.8631578947368421,47,43,47,0
1492,49,0.9375000000000001,0.8602150537634408,0.8333333333333334,47,44,47,0
1493,49,0.9183673469387755,0.851063829787234,0.8163265306122449,49,45,49,0
1494,49,0.9278350515463918,0.851063829787234,0.845360824742268,48,45,48,0
1495,49,0.9278350515463918,0.7956989247311828,0.7835051546391752,48,44,48,0
1496,49,0.9278350515463918,0.8387096774193548,0.8247422680412372,48,44,48,0
1497,49,0.9387755102040817,0.8723404255319148,0.8247422680412372,49,45,48,0
1498,48,0.9361702127659574,0.8131868131868132,0.7755102040816326,46,43,50,0
1499,48,0.9278350515463918,0.8723404255319149,0.8541666666666666,49,46,48,0
1500,48,0.9473684210526315,0.8791208791208791,0.845360824742268,47,43,49,0
1501,48,0.9263157894736843,0.8695652173913043,0.8631578947368421,47,44,47,0
1502,48,0.9473684210526315,0.8478260869565218,0.7999999999999999,47,44,47,0
1503,48,0.9375,0.8817204301075269,0.836734693877551,48,45,50,0
1504,48,0.9473684210526315,0.8666666666666666,0.8297872340425533,47,42,46,0
1505,48,0.9375,0.8478260869565218,0.8297872340425533,48,44,46,0
1506,48,0.9166666666666666,0.8297872340425533,0.8125,48,46,48,0
1507,48,0.9278350515463918,0.851063829787234,0.8571428571428572,49,46,50,0
1508,48,0.9484536082474228,0.8421052631578947,0.8484848484848485,49,47,51,0
1509,48,0.9166666666666666,0.851063829787234,0.8200000000000001,48,46,52,0
1510,48,0.9387755102040817,0.8421052631578947,0.86,50,47,52,0
1511,48,0.9278350515463918,0.8695652173913043,0.8297872340425533,49,44,46,0
1512,48,0.9263157894736843,0.8297872340425533,0.7916666666666666,47,46,48,0
