realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
51,0.9106075898414144,0.907492565406319,0.06672727272727273,0.0723,0.0031150244350954814,-0.005572727272727271
52,0.910283438369672,0.9075487303105592,0.06133636363636365,0.07717878787878787,0.0027347080591128003,-0.015842424242424227
53,0.9107405982528574,0.9073364194189366,0.0628,0.0723,0.0034041788339207457,-0.009500000000000008
54,0.9110207275926943,0.9073869632378125,0.0667030303030303,0.07425151515151517,0.003633764354881719,-0.00754848484848486
55,0.9113520765785871,0.9075000125190669,0.07258181818181819,0.06546969696969697,0.0038520640595202105,0.007112121212121222
56,0.9115148800350764,0.9076356913470657,0.07403333333333334,0.07278787878787879,0.0038791886880107374,0.0012454545454545496
57,0.9105407819428425,0.9072992496314125,0.0627878787878788,0.07473939393939394,0.0032415323114299843,-0.011951515151515144
58,0.9110642356244769,0.9075400148144115,0.07011818181818182,0.07473939393939394,0.003524220810065426,-0.004621212121212123
59,0.910704384676364,0.9071863186592025,0.0642878787878788,0.07815454545454546,0.0035180660171615363,-0.013866666666666666
60,0.9112263160425236,0.9075890245058011,0.07159393939393939,0.0884,0.0036372915367224312,-0.016806060606060616
61,0.9110764844818012,0.9069787679331869,0.06572727272727272,0.06742121212121212,0.00409771654861435,-0.0016939393939394004
62,0.9110973115615735,0.9073437929800566,0.07113030303030304,0.06693333333333334,0.003753518581516846,0.004196969696969699
63,0.9104916822607134,0.9072892467047484,0.06230000000000001,0.06986060606060607,0.0032024355559649997,-0.007560606060606059
64,0.9106104205523152,0.9071451676091454,0.0637878787878788,0.07522727272727273,0.0034652529431697943,-0.01143939393939393
65,0.911169694906155,0.9070511955067008,0.0672030303030303,0.06937272727272728,0.00411849939945419,-0.0021696969696969742
66,0.911205837163201,0.9078841626938273,0.06623939393939393,0.07571515151515151,0.0033216744693737033,-0.009475757575757582
67,0.9117514910045856,0.9075803311212901,0.07208181818181819,0.07571515151515151,0.004171159883295528,-0.0036333333333333218
68,0.9109495415644797,0.9069494876962663,0.06866666666666665,0.06254242424242425,0.004000053868213449,0.006124242424242407
69,0.9113492405286204,0.907558189500153,0.07403333333333334,0.07571515151515151,0.0037910510284674404,-0.0016818181818181732
70,0.9108840685064591,0.9070101850405051,0.06914242424242426,0.07083636363636366,0.0038738834659539645,-0.0016939393939394004
71,0.9107853895013048,0.907198151753965,0.0681909090909091,0.0723,0.003587237747339822,-0.0041090909090909095
